Country Name,Country Code,Indicator Name,Indicator Code,1996,1998,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Anguilla","AIA","Control of Corruption - Governance estimate (approx. -2.5 to +2.5)","GOV_WGI_CC.EST",,,,,,"0.7015384","1.3271197","1.3353032999999999","1.3294413","1.3309995","1.3309446","1.3318853","1.3295291","1.3246331","1.3250051","1.1646295","1.1685187","1.1716528","1.1694105","1.1732244","1.1784788","0.5557527999999999","0.5531818","1.1763451999999999","1.1733125","1.1762344"
"Anguilla","AIA","Control of Corruption - Governance score (0-100)","GOV_WGI_CC.SC",,,,,,"62.0550412","74.7177667","74.8834153","74.7647595","74.7962998","74.7951886","74.81422979999999","74.7665367","74.6674341","74.674964","71.4287157","71.5074391","71.5708781","71.5254905","71.6026897","71.7090468","59.104116999999995","59.052076","71.6658595","71.604473","71.66361669999999"
"Anguilla","AIA","Control of Corruption - Lower bound of the 90% confidence interval for the governance score","GOV_WGI_CC.SC_LB",,,,,,"47.6063161","60.269041599999994","60.4346902","60.3160343","60.347574699999996","60.3464634","60.365504599999994","60.3178115","60.218709","60.2262388","56.9799906","57.058713999999995","57.122152899999996","57.0767654","57.1539645","57.2603217","44.6553918","44.6033508","57.2171343","57.1557478","57.214891599999994"
"Anguilla","AIA","Control of Corruption - Number of sources","GOV_WGI_CC.SR",,,,,,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Anguilla","AIA","Control of Corruption - Standard error of the governance estimate","GOV_WGI_CC.SE",,,,,,"0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996","0.43525349999999996"
"Anguilla","AIA","Control of Corruption - Upper bound of the 90% confidence interval for the governance score","GOV_WGI_CC.SC_UB",,,,,,"76.5037664","89.1664919","89.3321405","89.2134846","89.245025","89.2439137","89.2629549","89.2152618","89.11615929999999","89.12368909999999","85.8774409","85.95616419999999","86.01960319999999","85.9742156","86.05141479999999","86.157772","73.55284209999999","73.50080109999999","86.1145846","86.0531981","86.11234189999999"
"Anguilla","AIA","Government Effectiveness - Governance estimate (approx. -2.5 to +2.5)","GOV_WGI_GE.EST",,,,,,"0.5613671","1.7663734","1.7634272","1.7678825999999999","1.7713577999999999","1.7834921","1.7857949","1.7844400999999999","1.7847814","1.7851624","1.4563681","1.4535263999999999","1.4545142","0.7664249","0.7681859","0.7699022999999999","0.7650002","0.7679093","1.1116761","1.1132176999999999","1.1115868"
"Anguilla","AIA","Government Effectiveness - Governance score (0-100)","GOV_WGI_GE.SC",,,,,,"62.2557117","85.6858783","85.6285923","85.7152232","85.7827951","86.0187346","86.06351029999999","86.03716759999999","86.04380379999999","86.05121199999999","79.658129","79.6028749","79.6220817","66.2428596","66.2771005","66.3104743","66.21515769999999","66.2717223","72.9559309","72.9859058","72.9541945"
"Anguilla","AIA","Government Effectiveness - Lower bound of the 90% confidence interval for the governance score","GOV_WGI_GE.SC_LB",,,,,,"48.098335999999996","71.5285026","71.47121659999999","71.5578475","71.6254194","71.8613589","71.9061346","71.8797919","71.8864281","71.8938363","65.5007533","65.4454992","65.4647061","52.0854839","52.1197248","52.1530986","52.057781999999996","52.1143466","58.798555199999996","58.828530099999995","58.7968188"
"Anguilla","AIA","Government Effectiveness - Number of sources","GOV_WGI_GE.SR",,,,,,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Anguilla","AIA","Government Effectiveness - Standard error of the governance estimate","GOV_WGI_GE.SE",,,,,,"0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995","0.44396919999999995"
"Anguilla","AIA","Government Effectiveness - Upper bound of the 90% confidence interval for the governance score","GOV_WGI_GE.SC_UB",,,,,,"76.4130873","99.843254","99.785968","99.8725989","99.94017079999999","100","100","100","100","100","93.81550469999999","93.76025059999999","93.7794574","80.40023529999999","80.43447619999999","80.46785","80.3725334","80.429098","87.1133066","87.1432815","87.1115702"
"Anguilla","AIA","Political Stability - Governance estimate (approx. -2.5 to +2.5)","GOV_WGI_PV.EST",,,,,,"0.45349849999999997","1.1812156999999999","1.184192","1.1891071","1.1885017","1.1956297","1.5491647","1.5428412999999999","1.5421738","1.5401342999999998","1.2267455","1.2251811","1.2212859999999999","1.2217632","1.2251203","1.2261279","1.3857910999999998","1.3836197","1.3873573","1.387965","1.3802784"
"Anguilla","AIA","Political Stability - Governance score (0-100)","GOV_WGI_PV.SC",,,,,,"73.64087339999999","86.0714478","86.1222878","86.2062456","86.19590439999999","86.317662","92.3566056","92.2485918","92.2371898","92.2023519","86.84916969999999","86.8224472","86.7559127","86.76406399999999","86.82140869999999","86.8386201","89.56592309999999","89.5288321","89.5926763","89.6030567","89.4717573"
"Anguilla","AIA","Political Stability - Lower bound of the 90% confidence interval for the governance score","GOV_WGI_PV.SC_LB",,,,,,"62.005331399999996","76.5963507","76.6471907","76.7311485","76.72080729999999","76.8425649","82.8815085","82.7734947","82.7620927","82.7272548","77.37407259999999","77.3473501","77.2808156","77.28896689999999","77.3463115","77.363523","80.0908259","80.053735","80.1175791","80.1279596","79.9966602"
"Anguilla","AIA","Political Stability - Number of sources","GOV_WGI_PV.SR",,,,,,"1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"Anguilla","AIA","Political Stability - Standard error of the governance estimate","GOV_WGI_PV.SE",,,,,,"0.41535","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293","0.3382293"
"Anguilla","AIA","Political Stability - Upper bound of the 90% confidence interval for the governance score","GOV_WGI_PV.SC_UB",,,,,,"85.2764155","95.5465449","95.5973849","95.6813427","95.6710015","95.7927591","100","100","100","100","96.32426679999999","96.2975443","96.2310098","96.23916109999999","96.29650579999999","96.3137172","99.04102019999999","99.0039292","99.0677734","99.07815389999999","98.94685439999999"
"Anguilla","AIA","Regulatory Quality - Governance estimate (approx. -2.5 to +2.5)","GOV_WGI_RQ.EST",,,,,,"0.8150678","1.2902266999999998","1.4640353","1.4706297","1.4677050999999999","1.4637871","1.4639385","1.4650117999999999","1.4532839","1.4515456","0.6188909","0.6299601","0.8693432999999999","0.8720819","0.8732078999999999","0.8762608","0.8710627999999999","0.868972","0.8633997999999999","0.8639935","0.8653379999999999"
"Anguilla","AIA","Regulatory Quality - Governance score (0-100)","GOV_WGI_RQ.SC",,,,,,"67.717569","75.21149989999999","77.95270839999999","78.05671149999999","78.0105864","77.94879399999999","77.95118169999999","77.9681092","77.7831436","77.7557281","64.6235806","64.7981576","68.57357069999999","68.61676229999999","68.63452099999999","68.6826695","68.6006897","68.56771479999999","68.4798333","68.4891968","68.5104015"
"Anguilla","AIA","Regulatory Quality - Lower bound of the 90% confidence interval for the governance score","GOV_WGI_RQ.SC_LB",,,,,,"55.175107","62.6690379","65.41024639999999","65.51424949999999","65.4681244","65.40633199999999","65.4087198","65.4256472","65.2406816","65.2132661","52.081118599999996","52.255695599999996","56.0311087","56.0743004","56.092059","56.1402076","56.058227699999996","56.0252528","55.937371299999995","55.946734799999994","55.9679395"
"Anguilla","AIA","Regulatory Quality - Number of sources","GOV_WGI_RQ.SR",,,,,,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Anguilla","AIA","Regulatory Quality - Standard error of the governance estimate","GOV_WGI_RQ.SE",,,,,,"0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995","0.48491779999999995"
"Anguilla","AIA","Regulatory Quality - Upper bound of the 90% confidence interval for the governance score","GOV_WGI_RQ.SC_UB",,,,,,"80.260031","87.7539619","90.49517039999999","90.59917349999999","90.5530484","90.4912559","90.49364369999999","90.5105712","90.3256056","90.2981901","77.1660426","77.3406196","81.11603269999999","81.15922429999999","81.17698299999999","81.2251315","81.14315169999999","81.11017679999999","81.0222953","81.0316588","81.0528635"
"Anguilla","AIA","Rule of Law - Governance estimate (approx. -2.5 to +2.5)","GOV_WGI_RL.EST",,,,,,"0.7925669999999999","1.5539904999999998","1.551359","1.5565466","1.5517512","1.290841","1.2891313","1.3036701","1.2981311","1.28575","-0.0402989","-0.0347847","-0.0338758","-0.0361000999999999","-0.0339069","0.4193614","0.4217835","0.4132015","0.4079249","0.6332641","0.6330323"
"Anguilla","AIA","Rule of Law - Governance score (0-100)","GOV_WGI_RL.SC",,,,,,"70.6053459","83.7099798","83.6646899","83.7539721","83.6714399","79.1809919","79.15156669999999","79.4017897","79.3064596","79.09337219999999","56.271138","56.3660412","56.381684","56.343402299999994","56.3811488","64.182215","64.22390109999999","64.0761988","63.9853848","67.8636309","67.8596415"
"Anguilla","AIA","Rule of Law - Lower bound of the 90% confidence interval for the governance score","GOV_WGI_RL.SC_LB",,,,,,"56.9146479","70.0192818","69.9739919","70.0632741","69.9807419","65.4902939","65.46086869999999","65.7110917","65.6157616","65.40267419999999","42.580439999999996","42.6753432","42.690986099999996","42.652704299999996","42.6904508","50.491516999999995","50.533203099999994","50.385500799999996","50.2946868","54.1729329","54.1689435"
"Anguilla","AIA","Rule of Law - Number of sources","GOV_WGI_RL.SR",,,,,,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Anguilla","AIA","Rule of Law - Standard error of the governance estimate","GOV_WGI_RL.SE",,,,,,"0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462","0.4850462"
"Anguilla","AIA","Rule of Law - Upper bound of the 90% confidence interval for the governance score","GOV_WGI_RL.SC_UB",,,,,,"84.2960439","97.4006778","97.3553878","97.4446701","97.3621379","92.8716898","92.8422647","93.09248769999999","92.9971576","92.7840701","69.96183599999999","70.0567392","70.07238199999999","70.03410029999999","70.0718468","77.872913","77.914599","77.7668968","77.6760828","81.5543289","81.55033949999999"
"Anguilla","AIA","Voice and Accountability - Governance estimate (approx. -2.5 to +2.5)","GOV_WGI_VA.EST",,,,,,"0.5331914","0.8314560999999999","1.0647659999999999","1.0616691","1.0591373","1.0596387","1.056728","1.0619652","1.0575993","1.0511693","1.0580907","1.0598446","1.0576599","1.0557604999999999",,,,,,,
"Anguilla","AIA","Voice and Accountability - Governance score (0-100)","GOV_WGI_VA.SC",,,,,,"66.181416","71.4017906","75.4852946","75.4310911","75.3867783","75.3955541","75.3446096","75.43627359999999","75.3598595","75.24731849999999","75.3684602","75.3991578","75.3609201","75.3276759",,,,,,,
"Anguilla","AIA","Voice and Accountability - Lower bound of the 90% confidence interval for the governance score","GOV_WGI_VA.SC_LB",,,,,,"53.0092423","58.229616899999996","62.313120899999994","62.258917399999994","62.214604599999994","62.223380399999996","62.172435899999996","62.2640999","62.1876858","62.0751448","62.1962865","62.226984099999996","62.1887465","62.155502199999994",,,,,,,
"Anguilla","AIA","Voice and Accountability - Number of sources","GOV_WGI_VA.SR",,,,,,"1","1","1","1","1","1","1","1","1","1","1","1","1","1",,,,,,,
"Anguilla","AIA","Voice and Accountability - Standard error of the governance estimate","GOV_WGI_VA.SE",,,,,,"0.45889549999999996","0.45889549999999996","0.45889549999999996","0.45889549999999996","0.45889549999999996","0.45889549999999996","0.45889549999999996","0.45889549999999996","0.45889549999999996","0.45889549999999996","0.45889549999999996","0.45889549999999996","0.45889549999999996","0.45889549999999996",,,,,,,
"Anguilla","AIA","Voice and Accountability - Upper bound of the 90% confidence interval for the governance score","GOV_WGI_VA.SC_UB",,,,,,"79.3535897","84.5739643","88.65746829999999","88.60326479999999","88.55895199999999","88.56772769999999","88.5167833","88.6084473","88.5320332","88.4194922","88.54063389999999","88.5713315","88.53309379999999","88.49984959999999",,,,,,,
"Cook Islands","COK","Control of Corruption - Governance estimate (approx. -2.5 to +2.5)","GOV_WGI_CC.EST",,,,,,,"0.40885089999999996","0.4504414","0.7297425","0.7376615","-0.0125322","0.1672639","0.16243939999999998","-0.1645849","-0.1637744","-0.17328","-0.1648083",,,,,,,"0.1263752","0.1109623","0.43490449999999997"
"Cook Islands","COK","Control of Corruption - Governance score (0-100)","GOV_WGI_CC.SC",,,,,,,"56.130597099999996","56.9724526","62.6259355","62.7862282","47.601156499999995","51.2405055","51.1428502","44.5233765","44.5397823","44.3473744","44.5188546",,,,,,,"50.4128554","50.1008747","56.6579619"
"Cook Islands","COK","Control of Corruption - Lower bound of the 90% confidence interval for the governance score","GOV_WGI_CC.SC_LB",,,,,,,"23.5578468","24.3997024","30.053185199999998","30.213478","26.9259208","30.565269699999998","30.4676145","23.198679","23.2150848","23.0226769","23.194157099999998",,,,,,,"17.8401052","17.5281244","24.0852117"
"Cook Islands","COK","Control of Corruption - Number of sources","GOV_WGI_CC.SR",,,,,,,"1","1","1","1","2","2","2","1","1","1","1",,,,,,,"1","1","1"
"Cook Islands","COK","Control of Corruption - Standard error of the governance estimate","GOV_WGI_CC.SE",,,,,,,"0.9812217","0.9812217","0.9812217","0.9812217","0.6228209","0.6228209","0.6228209","0.6423852999999999","0.6423852999999999","0.6423852999999999","0.6423852999999999",,,,,,,"0.9812217","0.9812217","0.9812217"
"Cook Islands","COK","Control of Corruption - Upper bound of the 90% confidence interval for the governance score","GOV_WGI_CC.SC_UB",,,,,,,"88.70334729999999","89.54520289999999","95.1986857","95.35897849999999","68.2763922","71.9157412","71.8180859","65.848074","65.8644798","65.67207189999999","65.8435521",,,,,,,"82.9856057","82.673625","89.2307122"
