file_name,title,description,rows,columns,processed_path,diagnostics_path,table_path,created_at
final_visual_table_layer_counts.csv,Layer country counts,Country counts by POSet layer used in final visual.,9,3,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Processed\Final_Visuals\final_visual_table_layer_counts.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Diagnostics\13_Final_Visuals\final_visual_table_layer_counts.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Outputs\Tables\Final_Visuals\final_visual_table_layer_counts.csv,2026-06-25 16:12:25
final_visual_table_discretization_sensitivity.csv,Discretization sensitivity table,Report-ready discretization sensitivity table.,6,8,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Processed\Final_Visuals\final_visual_table_discretization_sensitivity.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Diagnostics\13_Final_Visuals\final_visual_table_discretization_sensitivity.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Outputs\Tables\Final_Visuals\final_visual_table_discretization_sensitivity.csv,2026-06-25 16:12:25
final_visual_table_epsilon_margin.csv,Epsilon-margin robustness table,Report-ready epsilon-margin robustness table.,10,10,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Processed\Final_Visuals\final_visual_table_epsilon_margin.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Diagnostics\13_Final_Visuals\final_visual_table_epsilon_margin.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Outputs\Tables\Final_Visuals\final_visual_table_epsilon_margin.csv,2026-06-25 16:12:25
final_visual_table_epsilon_tolerance.csv,Epsilon-tolerance sensitivity table,Epsilon-tolerance results including validity/cycle information.,10,16,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Processed\Final_Visuals\final_visual_table_epsilon_tolerance.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Diagnostics\13_Final_Visuals\final_visual_table_epsilon_tolerance.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Outputs\Tables\Final_Visuals\final_visual_table_epsilon_tolerance.csv,2026-06-25 16:12:25
final_visual_table_recovery_validation.csv,Recovery validation table,Report-ready recovery validation table.,2,7,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Processed\Final_Visuals\final_visual_table_recovery_validation.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Diagnostics\13_Final_Visuals\final_visual_table_recovery_validation.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Outputs\Tables\Final_Visuals\final_visual_table_recovery_validation.csv,2026-06-25 16:12:25
final_visual_table_robustness_dashboard.csv,Robustness dashboard table,Full robustness dashboard table.,10,7,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Processed\Final_Visuals\final_visual_table_robustness_dashboard.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Diagnostics\13_Final_Visuals\final_visual_table_robustness_dashboard.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Outputs\Tables\Final_Visuals\final_visual_table_robustness_dashboard.csv,2026-06-25 16:12:25
final_visual_table_sensitivity_synthesis.csv,Sensitivity synthesis table,Final sensitivity synthesis table.,6,4,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Processed\Final_Visuals\final_visual_table_sensitivity_synthesis.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Data\Diagnostics\13_Final_Visuals\final_visual_table_sensitivity_synthesis.csv,c:\Documenti\UNIMIB\Data Science Lab\PROJECT\DS_01_ESROC_2026_06_25\Outputs\Tables\Final_Visuals\final_visual_table_sensitivity_synthesis.csv,2026-06-25 16:12:25
