year,country,Global_Energy_Dependency_0_100,Worldwide_Governance_Indicators
2002,GNQ,0.0,26.9418053
2002,GRC,81.0854885329495,76.6197184
2002,GTM,24.5057906785299,47.7359559
2002,HND,56.3144475122557,48.5273117
2002,HRV,54.9870799655465,64.8160363
2002,HUN,57.3270695173496,75.3859399
2002,IDN,0.0,49.722856
2002,IND,22.1969266729062,62.352457699999995
2002,IRL,94.3753409801325,80.76120279999999
2002,IRQ,0.0,18.736901
2002,ISL,20.4889143459192,83.8665855
2002,ISR,100.0,65.92588669999999
2002,ITA,87.9148588781137,73.70920679999999
2002,JAM,97.5056228585843,63.1620249
2002,JPN,82.9888784175082,75.24020019999999
2002,KAZ,0.0,39.395164
2002,KEN,19.0989702752234,41.1904433
2002,KGZ,53.8726282986866,40.3502626
2002,KWT,0.0,52.834592
2002,LBY,0.0,23.7312083
2002,LKA,48.16025450541,52.9627032
2002,LTU,41.681439496854,68.0745395
2002,LUX,100.0,82.48021159999999
2002,LVA,62.1902243693094,67.1253637
2002,MAR,88.1574659322708,46.480453399999995
2002,MDA,96.8718902114465,47.6514714
2002,MDG,11.3818089512975,52.069888999999996
2002,MEX,0.0,61.9995323
2002,MKD,46.7216058366568,49.223825
2002,MLT,100.0,75.593614
2002,MMR,0.0,18.8768107
2002,MNG,19.5257157527409,61.1650504
2002,MOZ,0.0,51.8293435
2002,MYS,0.0,45.965057599999994
2002,NAM,68.9350976685569,59.7300476
2002,NGA,0.0,40.9000175
2002,NIC,48.4414863071086,52.946481899999995
2002,NLD,42.7494399700543,86.081718
2002,NOR,0.0,86.1027787
2002,NPL,10.5864170546877,40.1168372
2002,NZL,21.6064754548772,83.7719985
2002,OMN,0.0,44.9755824
2002,PAK,24.391055188242,35.3812972
2002,PAN,100.0,65.6335601
2002,PER,22.7213143566442,61.2065943
2002,PHL,48.1602512846163,57.861942199999994
2002,POL,11.4914715396506,73.92318689999999
2002,PRT,87.5937686195704,81.56062899999999
2002,PRY,0.0,46.478951699999996
2002,QAT,0.0,39.4356805
2002,ROU,24.4432449897371,60.340634099999995
2002,RUS,0.0,49.902552299999996
2002,RWA,8.09367439849966,30.618983699999998
2002,SAU,0.0,24.8947492
2002,SDN,0.0,26.8047941
2002,SEN,57.5662100456619,60.4251362
2002,SGP,100.0,60.6308272
2002,SLV,55.9835880293992,55.3934874
2002,SRB,26.4643735389661,51.6118208
2002,SUR,0.0,62.937380399999995
2002,SVK,64.1994984234894,70.1715284
2002,SVN,49.6913940876881,74.7983989
2002,SWE,38.3978448691625,86.7042377
2002,SWZ,12.0626684466386,34.978795999999996
2002,SYR,0.0,27.654912699999997
2002,TCD,4.52008806923462,37.2341335
2002,THA,46.9962899893864,62.964315
2002,TJK,36.2675858661848,37.7111148
2002,TKM,0.0,24.8664722
2002,TTO,0.0,64.3980261
2002,TUN,20.1938358843954,37.0233422
2002,TUR,68.8098367142749,51.8230514
2002,UGA,4.82086877557033,36.8462433
2002,UKR,43.6308798885512,44.8829889
2002,URY,54.7758560496691,74.48414869999999
2002,USA,27.8963061327111,81.4067577
2002,UZB,0.0,28.1920291
2002,VNM,0.0,30.6969258
2002,ZAF,0.0,65.81927019999999
2002,ZMB,7.78900912748387,48.275739699999995
2002,ZWE,18.5006446018871,28.509410499999998
2003,AGO,0.0,33.9253719
2003,ALB,51.5567710161061,54.6310229
2003,ARE,0.0,41.655090699999995
2003,ARG,0.0,64.1974319
2003,ARM,65.8698587202855,46.198528499999995
2003,AUS,0.0,82.3347099
2003,AUT,72.0728608388597,81.1125356
2003,AZE,0.0,39.644368
2003,BEL,91.4404517841402,83.7350683
2003,BEN,34.4706070799294,58.2041298
2003,BGD,19.9285740363967,44.3184094
2003,BGR,47.4286426431466,64.51505829999999
2003,BHR,0.0,46.732974
2003,BIH,21.053003073114,57.868642099999995
2003,BLR,85.235837610483,34.5111837
2003,BOL,0.0,55.449540799999994
2003,BRA,12.6504339560963,65.4164977
2003,BRN,0.0,41.7636849
2003,CAN,0.0,85.3155465
2003,CHE,57.1442553714071,85.3937004
2003,CHL,71.3337721552689,76.5771121
2003,CHN,2.81787719089625,28.9693689
2003,CMR,0.0,34.4696013
2003,COL,0.0,48.4317971
2003,CRI,62.669800889006,75.7827196
2003,CYP,100.0,74.6798913
2003,CZE,25.0623374140375,73.2181849
2003,DEU,62.269879079911,82.8235036
2003,DNK,0.0,87.562355
2003,DZA,0.0,38.3337693
2003,ECU,0.0,54.9413701
2003,ESP,82.2260956775872,77.7688478
2003,EST,30.1426163374306,75.1218099
2003,FIN,60.6279756640965,86.7083718
2003,FRA,51.9019306143333,78.4370771
2003,GAB,0.0,38.8660463
2003,GBR,0.0,82.5184195
2003,GEO,49.2787400462594,49.802238499999994
2003,GHA,39.7283328281781,56.3513041
2003,GNQ,0.0,26.0546322
2003,GRC,76.4057944941676,77.51795659999999
2003,GTM,23.9563791488573,48.0205621
2003,HND,55.4002788495834,49.965491199999995
2003,HRV,51.1697384177598,65.7711629
2003,HUN,62.5385257113722,76.2018832
2003,IDN,0.0,50.037886799999995
2003,IND,22.3528918245213,62.6734551
2003,IRL,95.1190324417588,81.9055611
2003,IRQ,0.0,26.2352211
2003,ISL,20.4889143459192,84.3183177
2003,ISR,100.0,66.9394873
2003,ITA,85.3649353296641,73.27727329999999
2003,JAM,100.0,63.3549636
2003,JOR,100.0,44.996159999999996
2003,JPN,85.4788968124398,75.8499397
2003,KAZ,0.0,39.9794024
2003,KEN,16.7385761754146,48.3197427
2003,KGZ,49.5988958055432,40.9127734
2003,KWT,0.0,52.4727963
2003,LBY,0.0,24.3076072
2003,LKA,42.5901168548228,53.4258786
2003,LTU,43.7080018139091,70.0826805
2003,LUX,100.0,83.0203366
2003,LVA,66.6421817699818,68.3918298
2003,MAR,91.4162517780941,44.540188699999995
2003,MDA,98.156413463725,48.1961559
2003,MDG,11.9312680215483,54.552394799999995
2003,MEX,0.0,62.790209
2003,MKD,39.1179643487045,52.428693499999994
2003,MLT,100.0,78.10292129999999
2003,MMR,0.0,18.0914722
2003,MNG,21.5573762506454,61.934073
2003,MOZ,5.28359937530337,53.5039327
2003,MYS,0.0,48.9585485
2003,NAM,70.7403977775988,59.9503479
2003,NGA,0.0,41.465484499999995
2003,NIC,51.5293434260922,57.095872199999995
2003,NLD,46.5188750957607,86.1603094
2003,NOR,0.0,85.92353399999999
2003,NPL,10.9825099353551,47.0908387
2003,NZL,26.1116462365394,84.0280284
2003,OMN,0.0,44.5603796
2003,PAK,20.7973571927409,35.911736399999995
2003,PAN,100.0,65.426959
2003,PER,25.6638768244264,60.512251299999996
2003,PHL,47.5216491851143,55.457282199999995
2003,POL,13.3597151479885,74.01904979999999
2003,PRT,89.5751312882081,81.9153625
2003,PRY,0.0,48.0936753
2003,ROU,25.5753417904759,60.0732346
2003,RUS,0.0,49.591482299999996
2003,RWA,7.03001136475243,34.128096299999996
2003,SAU,0.0,24.786305499999997
2003,SDN,0.0,26.804710099999998
2003,SEN,66.462291334045,59.269175499999996
2003,SGP,100.0,59.1176215
2003,SLV,57.517017247556,55.765740799999996
2003,SRB,28.7273661972035,51.5275341
2003,SUR,0.0,62.838794099999994
2003,SVK,64.6311257471989,71.9245567
2003,SVN,52.3979550434148,74.6632307
2003,SWE,44.9097819511297,86.89591449999999
2003,SWZ,9.34605669379733,32.0514732
2003,SYR,0.0,26.6476077
2003,TCD,0.0,35.3012321
2003,THA,47.9668949890537,59.650048899999994
2003,TJK,32.56065046383,38.5303276
2003,TKM,0.0,24.7827
2003,TTO,0.0,65.82904359999999
2003,TUN,24.9047286141397,37.2797012
2003,TUR,71.8014634682364,55.6602848
2003,UGA,4.81174477379971,41.373886899999995
2003,UKR,46.5528104358729,44.1881926
2003,URY,71.9733616373765,74.0383341
2003,USA,29.2685841234767,80.1606067
2003,UZB,0.0,27.675073899999997
2003,VNM,0.0,31.9102456
2003,ZAF,0.0,67.1723772
2003,ZMB,8.5956265679768,48.6357064
2003,ZWE,15.7466396612043,31.072529199999998
2004,AGO,0.0,33.8036299
2004,ALB,48.3698345059957,56.665036199999996
2004,ARE,0.0,39.877114299999995
2004,ARG,0.0,65.2542794
2004,ARM,65.6861739120524,45.4115361
2004,AUS,0.0,81.3567425
2004,AUT,72.736023673147,80.74418519999999
2004,AZE,0.0,39.1502955
2004,BEL,91.7686025297236,82.2753887
2004,BEN,35.0894184206743,59.8694304
2004,BGD,17.7920645309499,45.9810794
2004,BGR,49.0600986271616,65.05206609999999
2004,BHR,0.0,45.7011095
2004,BIH,25.5479237749006,60.194936399999996
2004,BLR,86.5940781966899,35.465851799999996
2004,BOL,0.0,55.1282389
2004,BRA,14.9871247447829,65.1251758
2004,BRN,0.0,41.4741657
2004,CAN,0.0,84.3936957
2004,CHE,58.5480119533056,84.9038652
2004,CHL,75.2968199444253,77.1221431
2004,CHN,5.80570745907935,29.594015199999998
2004,CMR,0.0,37.7840407
2004,COL,0.0,52.5017296
2004,CRI,52.0361711839526,75.2066007
2004,CYP,100.0,72.9328051
2004,CZE,25.5575034038039,71.4989749
2004,DEU,62.8650670376201,82.706587
2004,DNK,0.0,87.2407083
2004,DZA,0.0,43.300959999999996
2004,ECU,0.0,54.376366999999995
2004,ERI,34.7897492045027,22.3254171
2004,ESP,83.2977969635465,78.4131214
2004,EST,31.0892801703109,75.05474559999999
2004,FIN,56.0538113718274,86.9487283
2004,FRA,52.240225617517,79.1033636
2004,GAB,0.0,37.2117565
2004,GBR,4.77464566238933,82.0252309
2004,GEO,55.0861069357956,55.9002282
2004,GHA,38.7387168883876,59.955439399999996
2004,GNQ,0.0,26.0704054
2004,GRC,82.0243063745665,76.9149504
2004,GTM,20.0343603928127,51.439846599999996
2004,HND,56.4280542607364,51.0697583
2004,HRV,52.4360059760957,68.5186161
2004,HUN,61.5801011541762,74.53205129999999
2004,IDN,0.0,53.436177
2004,IND,23.0511620657529,62.897726799999994
2004,IRL,95.6972616089343,80.34311559999999
2004,IRQ,0.0,31.3364318
2004,ISL,20.4889143459192,83.1774705
2004,ISR,98.4168432565454,66.63886099999999
2004,ITA,86.7924296664505,73.5031272
2004,JAM,99.1713795428899,63.875077999999995
2004,JPN,83.7746111126745,74.3857427
2004,KAZ,0.0,39.1254542
2004,KEN,20.363705913855,52.2860867
2004,KGZ,49.6551011202165,41.8006781
2004,KWT,0.0,53.1339878
2004,LBY,0.0,23.5032243
2004,LKA,46.0597357684405,52.5845339
2004,LTU,46.6146891507517,69.6700716
2004,LUX,100.0,83.6513801
2004,LVA,73.3670180423051,65.7567356
2004,MAR,83.3430739242091,45.754056299999995
2004,MDA,96.6818477553677,50.2619116
2004,MDG,11.6395738328879,54.2770018
2004,MEX,0.0,64.4013061
2004,MKD,42.0856270708863,55.1520685
2004,MLT,100.0,77.397347
2004,MMR,0.0,17.8039711
2004,MNG,22.8206824841668,62.507268999999994
2004,MOZ,0.0,55.0648834
2004,MYS,0.0,48.533833099999995
2004,NAM,69.0302126072364,61.6638503
2004,NER,14.121005360997,55.645230899999994
2004,NGA,0.0,41.627210999999996
2004,NIC,47.838319180239,57.7301134
2004,NLD,39.0612669794564,85.6411383
2004,NOR,0.0,84.1365053
2004,NPL,10.4242709364134,39.8651899
2004,NZL,30.5572690332021,83.40349239999999
2004,OMN,0.0,45.4476753
2004,PAK,21.0551650169282,35.0408371
2004,PAN,100.0,66.94612769999999
2004,PER,27.5121065894498,58.2679316
2004,PHL,49.6505002404135,55.8690457
2004,POL,14.7708202836035,72.1425065
2004,PRT,88.203857004116,80.6387432
2004,PRY,0.0,50.851551199999996
2004,QAT,0.0,41.40585
2004,ROU,29.7765838149577,62.1578738
2004,RUS,0.0,49.266585299999996
2004,RWA,6.78877123240692,34.9093304
2004,SAU,0.0,29.267388999999998
2004,SDN,0.0,25.109875799999998
2004,SEN,64.284833321587,59.655240199999994
2004,SGP,100.0,55.1291368
2004,SLV,57.2777629894411,55.9079695
2004,SRB,33.5693833590025,52.825131899999995
2004,SUR,0.0,62.870897199999995
2004,SVK,67.8716202587327,71.4456886
2004,SVN,51.2606533507315,73.8315772
2004,SWE,38.5714679773194,86.45823329999999
2004,SWZ,5.69756858665971,33.304977
2004,SYR,0.0,28.168535499999997
2004,TCD,0.0,36.0367077
2004,THA,50.592533714573,57.4142197
2004,TJK,36.6483292583539,38.813874899999995
2004,TKM,0.0,28.1296677
2004,TTO,0.0,65.3358077
2004,TUN,23.5584113600062,36.565519099999996
2004,TUR,71.9972658232343,57.7311093
2004,UGA,4.80810577153745,43.160411499999995
2004,UKR,45.3272945319252,44.8836383
2004,URY,85.5310858467532,72.912728
2004,USA,30.9353501432903,78.6270124
2004,UZB,0.0,29.088683399999997
2004,VNM,0.0,33.3694124
2004,ZAF,0.0,68.3766587
2004,ZMB,9.32511322736744,49.597727199999994
2004,ZWE,12.4684012312772,28.1239794
2005,AGO,0.0,35.692130899999995
2005,ALB,50.5736000967914,58.6105394
2005,ARE,0.0,41.3034044
2005,ARG,0.0,65.790841
2005,ARM,67.2370359807973,46.9123045
2005,AUS,0.0,84.25420079999999
2005,AUT,73.3959540550781,80.0224823
2005,AZE,0.0,38.7539936
2005,BEL,91.8732672616677,83.669861
2005,BEN,35.8470373520107,59.338455599999996
2005,BGD,17.9095538204646,47.1137267
2005,BGR,48.0800794747752,67.2681893
2005,BHR,0.0,44.6579997
2005,BIH,27.4686633651637,61.9626598
2005,BLR,85.39602242083,33.3239917
2005,BOL,0.0,58.4417121
2005,BRA,11.7093919059105,67.04265219999999
2005,BRN,0.0,43.475216499999995
2005,CAN,0.0,83.2300654
2005,CHE,63.0555300995931,85.0663041
2005,CHL,72.2462472171982,79.7501348
2005,CHN,5.60861584629628,30.995604099999998
2005,CMR,0.0,38.2771873
2005,COL,0.0,52.6690307
2005,CRI,54.9568327577702,74.7613356
2005,CYP,100.0,75.26264019999999
2005,CZE,28.103739589013,73.74279229999999
2005,DEU,62.530571039464,84.29951299999999
2005,DNK,0.0,86.79459779999999
2005,DZA,0.0,44.517986799999996
2005,ECU,0.0,54.017376899999995
2005,ESP,87.688527549989,78.09921949999999
2005,EST,27.8264152931568,75.2783591
2005,FIN,55.8524210137407,86.56154169999999
2005,FRA,53.0679404506124,83.1881592
2005,GAB,0.0,38.2027597
2005,GBR,14.1924448862014,82.16116219999999
2005,GEO,66.8146429232036,57.0064625
2005,GHA,40.3222333713849,62.0741367
2005,GNQ,0.0,26.5707298
2005,GRC,76.3429277475754,77.0494238
2005,GTM,31.6683478967157,51.775875199999994
2005,HND,53.246040126716,51.845268999999995
2005,HRV,53.2563583992156,68.2006694
2005,HUN,62.8757698028675,76.9193593
2005,IDN,0.0,55.1948551
2005,IND,24.7403711279846,64.37270529999999
2005,IRL,94.9645108412312,84.9427522
2005,IRQ,0.0,33.7353702
2005,ISL,20.4889143459192,84.4697072
2005,ISR,96.6341348469394,66.9237246
2005,ITA,85.7235768898601,74.48743569999999
2005,JOR,100.0,46.662501999999996
2005,JPN,83.4649315674778,75.4073595
2005,KAZ,0.0,41.115894999999995
2005,KEN,20.1267908098726,53.2472499
2005,KGZ,53.8600024127913,42.2644363
2005,LBY,0.0,24.329408299999997
2005,LKA,47.2704405185818,52.719044
2005,LTU,57.1071761517035,71.18899189999999
2005,LUX,100.0,82.2156614
2005,LVA,68.4417605020965,69.0379517
2005,MAR,86.8192698739848,44.2531094
2005,MDA,97.0851805154484,49.484206
2005,MDG,12.6230917975255,54.7131779
2005,MEX,0.0,64.4242694
2005,MKD,42.9065432048181,57.726185799999996
2005,MLT,100.0,78.87449579999999
2005,MMR,0.0,18.4629031
2005,MNE,42.6924515947994,52.470307399999996
2005,MNG,0.0,60.7246703
2005,MOZ,0.0,57.1057401
2005,MYS,0.0,50.1870657
2005,NAM,69.1259617878445,64.40863259999999
2005,NER,13.254439500186,54.171046999999994
2005,NGA,0.0,43.1426745
2005,NIC,47.7994664860061,55.496433499999995
2005,NLD,46.5427414572268,86.5210567
2005,NOR,0.0,86.9235964
2005,NPL,11.4322251977071,39.3363732
2005,NZL,29.2052993280824,84.9240368
2005,OMN,0.0,44.6934107
2005,PAK,20.489384666251,37.1621387
2005,PAN,100.0,67.51291429999999
2005,PER,20.8270479544734,59.6887487
2005,PHL,44.7578925014601,56.2494921
2005,POL,17.8139503054584,74.8511706
2005,PRT,92.7274778840949,81.3619198
2005,PRY,0.0,52.5829307
2005,QAT,0.0,45.7351239
2005,ROU,27.5435545358736,64.51572689999999
2005,RUS,0.0,49.6020608
2005,RWA,7.77493950993686,38.7020742
2005,SAU,0.0,28.8351686
2005,SDN,0.0,25.292391799999997
2005,SEN,71.0295449644166,59.8066822
2005,SGP,100.0,57.7980686
2005,SLV,54.2296669631386,55.786127699999994
2005,SRB,36.6830311471939,53.5015436
2005,SUR,0.0,62.8124757
2005,SVK,65.5579585598042,73.0808026
2005,SVN,50.862334218348,74.9376855
2005,SWE,39.4564038962862,85.99710569999999
2005,SWZ,8.77401057109704,35.1487347
2005,SYR,0.0,30.7790108
2005,TCD,0.0,34.6794072
2005,THA,48.0652759811039,55.5118182
2005,TJK,34.4248239256914,37.3613328
2005,TKM,0.0,25.4079712
2005,TTO,0.0,67.82963939999999
2005,TUN,21.2480683835315,36.143579599999995
2005,TUR,73.6048165950947,58.7754006
2005,UGA,5.79200850011323,45.669094
2005,UKR,42.3524330847312,52.899356399999995
2005,URY,73.3928585588659,74.25889339999999
2005,USA,31.7584924866635,80.12839509999999
2005,UZB,0.0,26.360080399999998
2005,VNM,0.0,34.6047065
2005,ZAF,0.0,68.73866269999999
2005,ZMB,9.38839960708454,52.174244099999996
2005,ZWE,14.2989475029147,27.477789299999998
2006,AGO,0.0,34.7408059
2006,ALB,41.2400076668958,58.9530841
2006,ARE,0.0,45.4462103
2006,ARG,0.0,65.76930589999999
2006,ARM,68.0247916141616,47.5297468
2006,AUS,0.0,84.2800468
2006,AUT,73.7930481260843,84.8523046
2006,AZE,0.0,39.8579491
2006,BEL,92.466113707913,83.63374809999999
2006,BEN,39.1079006187038,64.2076096
2006,BGD,16.1103486776302,47.8791193
2006,BGR,46.8648591333487,68.8405009
2006,BHR,0.0,45.4740743
2006,BIH,26.3576755818932,60.9259226
2006,BLR,86.2245205090045,31.8129335
2006,BOL,0.0,59.464118199999994
2006,BRA,9.42487441775699,67.43825919999999
2006,BRN,0.0,43.007256
2006,CAN,0.0,84.21155949999999
2006,CHE,59.8563575777937,85.6854354
2006,CHL,72.9339608447136,79.70664459999999
2006,CHN,6.95939640874444,31.4688259
2006,CMR,0.0,40.2200913
2006,COL,0.0,53.8271896
2006,CRI,54.4819722720156,75.2605801
2006,CUB,49.7923691454491,29.1600358
2006,CYP,100.0,77.92024959999999
2006,CZE,27.666133997312,74.35365709999999
2006,DEU,62.8343075975222,84.5315505
2006,DNK,0.0,88.3775282
2006,DZA,0.0,44.4848546
2006,ECU,0.0,54.4998715
2006,ESP,87.5809137333827,78.6807415
2006,EST,31.5952074287509,74.8736929
2006,FIN,55.4622529827149,86.8399118
2006,FRA,52.9914446924844,80.60608529999999
2006,GAB,0.0,39.0421773
2006,GBR,22.4970192293226,82.34164609999999
2006,GEO,70.7513057452793,57.663883999999996
2006,GHA,45.6424248362564,66.2876491
2006,GNQ,0.0,27.016780699999998
2006,GRC,80.8432393562162,77.6959534
2006,GTM,29.0430846081798,55.5218524
2006,HND,53.2719949542453,53.7045847
2006,HRV,49.7797139609822,68.1681095
2006,HUN,62.3591601023714,75.81743759999999
2006,IDN,0.0,57.464849199999996
2006,IND,26.0473139148163,66.47648869999999
2006,IRL,96.3991282254109,83.66491479999999
2006,IRQ,0.0,35.2269305
2006,ISL,20.4889143459192,85.25257959999999
2006,ISR,92.4931643928288,70.47833829999999
2006,ITA,88.4757014724615,77.6846066
2006,JOR,100.0,46.989725
2006,JPN,82.3651990491479,75.89398469999999
2006,KAZ,0.0,41.9358516
2006,KEN,20.7153573549737,54.292452999999995
2006,KGZ,60.8644408195592,46.3518538
2006,LBY,0.0,25.9245362
2006,LKA,46.4980462895278,51.4378671
2006,LTU,62.3825652081135,71.9705252
2006,LUX,100.0,84.7201276
2006,LVA,70.4849247126758,70.4450696
2006,MAR,87.4584847450383,45.789346599999995
2006,MDA,96.5221543955816,55.1208003
2006,MEX,0.0,62.5690265
2006,MKD,44.6739603306316,61.1406922
2006,MLT,100.0,77.5292877
2006,MMR,0.0,19.7783096
2006,MNE,45.4041287982626,62.161046999999996
2006,MNG,0.0,61.5038426
2006,MOZ,0.0,56.6594809
2006,MYS,0.0,50.624552699999995
2006,NAM,70.0233584220084,65.8212638
2006,NER,13.097375968265,52.7109281
2006,NGA,0.0,45.2564886
2006,NIC,49.5481200978186,54.3196344
2006,NLD,48.1253295799581,87.7266526
2006,NOR,0.0,87.1986008
2006,NPL,9.54476979568779,45.568109899999996
2006,NZL,28.4330160293001,85.2288147
2006,OMN,0.0,42.9469634
2006,PAK,23.1057394647007,40.957856299999996
2006,PAN,100.0,68.9443379
2006,PER,24.0886675569839,60.7218734
2006,PHL,45.3420717744696,55.1065008
2006,POL,20.2848246140246,73.2319419
2006,PRT,88.6561923138279,82.8363084
2006,PRY,0.0,52.8506278
2006,QAT,0.0,46.2305231
2006,ROU,29.268130541335,66.2093062
2006,RUS,0.0,47.0712516
2006,RWA,7.62547485379261,40.412634499999996
2006,SAU,0.0,29.37588
