Country,shock_id,Year,gdp_growth,gdp_index_dynamic_baseline_100,dynamic_baseline_year,first_negative_year
CAN,2007,2023,1.95308549811913,130.2737648460733,2008,2009
CAN,2007,2024,2.04626608033468,132.9395127076935,2008,2009
CAN,2007,2025,1.85340020736391,135.40341391188645,2008,2009
CHE,2007,2008,,100.0,2008,2009
CHE,2007,2009,-1.93490949501716,98.06509050498285,2008,2009
CHE,2007,2010,3.26063079647865,101.26263104658298,2008,2009
CHE,2007,2011,1.40766061345745,102.68806521997647,2008,2009
CHE,2007,2012,1.12413589064862,103.84241861652687,2008,2009
CHE,2007,2013,1.83612390632481,105.74909408965081,2008,2009
CHE,2007,2014,2.54342348029129,108.43874137892232,2008,2009
CHE,2007,2015,1.45450324911954,110.01598639558307,2008,2009
CHE,2007,2016,1.91159106268632,112.11904215904724,2008,2009
CHE,2007,2017,1.42034612654609,113.71152063147385,2008,2009
CHE,2007,2018,3.32743250824354,117.49519473458358,2008,2009
CHE,2007,2019,1.11532189907696,118.80564437182151,2008,2009
CHE,2007,2020,-2.25525798669794,116.12627058847805,2008,2009
CHE,2007,2021,6.1762283856019,123.2984942757045,2008,2009
CHE,2007,2022,3.53430291465708,127.65623655261902,2008,2009
CHE,2007,2023,0.825560872805795,128.71011649329384,2008,2009
CHE,2007,2024,1.39033365194118,130.4996165563528,2008,2009
CHE,2007,2025,1.30007790749421,132.1962132405666,2008,2009
CHL,2007,2008,,100.0,2008,2009
CHL,2007,2009,-1.11803723646788,98.88196276353212,2008,2009
CHL,2007,2010,5.85165102225247,104.66819014840765,2008,2009
CHL,2007,2011,6.22389678510482,111.18263027008179,2008,2009
CHL,2007,2012,6.15534001856097,118.02629920478482,2008,2009
CHL,2007,2013,3.30850824706906,121.93120904768553,2008,2009
CHL,2007,2014,1.79264947140921,124.11700822216172,2008,2009
CHL,2007,2015,2.15194249981108,126.78793487158842,2008,2009
CHL,2007,2016,1.75303874904595,129.01057649900252,2008,2009
CHL,2007,2017,1.35769537347763,130.7621471274263,2008,2009
CHL,2007,2018,3.99002947785996,135.9795953436932,2008,2009
CHL,2007,2019,0.644223402672696,136.8556077197569,2008,2009
CHL,2007,2020,-6.13969694120921,128.4530881587137,2008,2009
CHL,2007,2021,11.3374032409968,143.0163327387802,2008,2009
CHL,2007,2022,2.0639186425539,145.96807349207282,2008,2009
CHL,2007,2023,0.677024831581979,146.956313595796,2008,2009
CHL,2007,2024,2.80512637105771,151.07862390240595,2008,2009
CHL,2007,2025,2.4592547478091,154.79403213365052,2008,2009
CRI,2007,2008,,100.0,2008,2009
CRI,2007,2009,-0.87345594285363,99.12654405714638,2008,2009
CRI,2007,2010,5.3603435261375,104.44006734419746,2008,2009
CRI,2007,2011,4.40315923980598,109.03872981952308,2008,2009
CRI,2007,2012,4.88259241028843,114.36264656596603,2008,2009
CRI,2007,2013,2.49476611212569,117.21572711742382,2008,2009
CRI,2007,2014,3.54210987752424,121.36763696566194,2008,2009
CRI,2007,2015,3.6520809679451,125.80008133652957,2008,2009
CRI,2007,2016,4.204323251783,131.0891234069232,2008,2009
CRI,2007,2017,4.15769896287717,136.53941453125762,2008,2009
CRI,2007,2018,2.6159044044365,140.1111550897726,2008,2009
CRI,2007,2019,2.41751181741532,143.49835882158496,2008,2009
CRI,2007,2020,-4.27335432159096,137.36616550347065,2008,2009
CRI,2007,2021,7.93576224742543,148.267217806231,2008,2009
CRI,2007,2022,4.55149177962494,155.01558803656022,2008,2009
CRI,2007,2023,5.11192183232988,162.9398637249157,2008,2009
CRI,2007,2024,4.32122429647174,169.98086070483473,2008,2009
CZE,2007,2008,,100.0,2008,2009
CZE,2007,2009,-4.79832416684926,95.20167583315074,2008,2009
CZE,2007,2010,2.714665099077,97.78608250072972,2008,2009
CZE,2007,2011,1.77238085338474,99.51922430424766,2008,2009
CZE,2007,2012,-0.770668190622742,98.75226129898032,2008,2009
CZE,2007,2013,-0.041812416044754,98.71097059263239,2008,2009
CZE,2007,2014,2.24521219862634,100.92724134576063,2008,2009
CZE,2007,2015,4.95875848915604,105.93197949386455,2008,2009
CZE,2007,2016,2.58087013921376,108.66594632049973,2008,2009
CZE,2007,2017,5.1735652996788,114.2878500119047,2008,2009
CZE,2007,2018,2.83030588267864,117.52254575397856,2008,2009
CZE,2007,2019,3.56577658128261,121.71313716820107,2008,2009
CZE,2007,2020,-5.30487955463877,115.25640183925573,2008,2009
CZE,2007,2021,4.02901832055149,119.90010338496779,2008,2009
CZE,2007,2022,2.84717065838141,123.31386394791356,2008,2009
CZE,2007,2023,0.047580330897387,123.37253709242232,2008,2009
CZE,2007,2024,1.25131096245923,124.91631117372388,2008,2009
CZE,2007,2025,2.58046673293437,128.13973502757062,2008,2009
DEU,2007,2008,,100.0,2008,2009
DEU,2007,2009,-5.54455451920673,94.45544548079326,2008,2009
DEU,2007,2010,4.13463778522757,98.36083601984717,2008,2009
DEU,2007,2011,3.75796884489337,102.05720559304967,2008,2009
DEU,2007,2012,0.463512036709206,102.53025302530251,2008,2009
DEU,2007,2013,0.396995583779144,102.93729360185056,2008,2009
DEU,2007,2014,2.18018602168018,105.18151808805398,2008,2009
DEU,2007,2015,1.66300602334775,106.93069306930691,2008,2009
DEU,2007,2016,2.22222216259371,109.30693062930811,2008,2009
DEU,2007,2017,2.797906720551,112.36523658741355,2008,2009
DEU,2007,2018,1.13569604599848,113.64136413641364,2008,2009
DEU,2007,2019,0.977734697038801,114.75247518376355,2008,2009
DEU,2007,2020,-4.13191443239948,110.01100110011,2008,2009
DEU,2007,2021,3.90999994204108,114.31243117936312,2008,2009
DEU,2007,2022,1.8092581243061,116.38063812756756,2008,2009
DEU,2007,2023,-0.869647578573322,115.368536726163,2008,2009
DEU,2007,2024,-0.495851897260364,114.7964796479648,2008,2009
DEU,2007,2025,0.220412185834056,115.04950507801743,2008,2009
DNK,2007,2007,,100.0,2007,2008
DNK,2007,2008,-0.417178439991002,99.582821560009,2007,2008
DNK,2007,2009,-4.97447905669059,94.62909495744478,2007,2008
DNK,2007,2010,1.58289703108803,96.12697609207164,2007,2008
DNK,2007,2011,1.31080376096059,97.38701210998421,2007,2008
DNK,2007,2012,-0.005432301616716,97.3817217537509,2007,2008
DNK,2007,2013,1.39267343161971,98.73793111986922,2007,2008
DNK,2007,2014,1.27799983192831,99.99980171363063,2007,2008
DNK,2007,2015,2.10441456445301,102.1042121053164,2007,2008
DNK,2007,2016,3.07304549209094,105.24192099265379,2007,2008
DNK,2007,2017,3.05647723922717,108.4586163539197,2007,2008
DNK,2007,2018,1.86000749009209,110.47595474175286,2007,2008
DNK,2007,2019,1.71140093932735,112.36664126893409,2007,2008
DNK,2007,2020,-1.78010601831291,110.36639592512971,2007,2008
DNK,2007,2021,6.50025445756294,117.54049249590453,2007,2008
DNK,2007,2022,0.443832614908323,118.06217553732523,2007,2008
DNK,2007,2023,0.604587766175576,118.77596500710463,2007,2008
DNK,2007,2024,3.47783593140312,122.90679819599251,2007,2008
DNK,2007,2025,2.92843280014237,126.50604118796873,2007,2008
ESP,2007,2008,,100.0,2008,2009
ESP,2007,2009,-3.76813306940054,96.23186693059947,2008,2009
ESP,2007,2010,0.094122311636956,96.32244258828594,2008,2009
ESP,2007,2011,-0.639920636520346,95.70605540056305,2008,2009
ESP,2007,2012,-2.86511368637748,92.9639681085895,2008,2009
ESP,2007,2013,-1.42732224757626,91.6370727095459,2008,2009
ESP,2007,2014,1.52048593647232,93.03040151268947,2008,2009
ESP,2007,2015,4.06086672473868,96.80824213160906,2008,2009
ESP,2007,2016,2.91515598595786,99.63035339700924,2008,2009
ESP,2007,2017,2.89604207865007,102.5156903544944,2008,2009
ESP,2007,2018,2.39541124478878,104.97136272891879,2008,2009
ESP,2007,2019,1.96117850841711,107.03003853475091,2008,2009
ESP,2007,2020,-10.9400706350371,95.32087671834174,2008,2009
ESP,2007,2021,6.68314420473002,101.69130836664144,2008,2009
ESP,2007,2022,6.37031712129601,108.16936719439151,2008,2009
ESP,2007,2023,2.46085796805583,110.83126168599027,2008,2009
ESP,2007,2024,3.45525405630192,114.66076335104604,2008,2009
ESP,2007,2025,2.82495400578508,117.89987717839517,2008,2009
EST,2007,2007,,100.0,2007,2008
EST,2007,2008,-5.12531313097465,94.87468686902535,2007,2008
EST,2007,2009,-14.6302202382152,80.9943112297699,2007,2008
EST,2007,2010,2.44974712909109,82.9784670438483,2007,2008
EST,2007,2011,7.60697558951856,89.29061877643053,2007,2008
EST,2007,2012,3.6720195251207,92.56938773200216,2007,2008
EST,2007,2013,1.75649271905974,94.19536228759294,2007,2008
EST,2007,2014,3.32279020182688,97.32527655626042,2007,2008
EST,2007,2015,1.83815506946524,99.11426606115037,2007,2008
EST,2007,2016,3.09301917004896,102.17988931067508,2007,2008
EST,2007,2017,5.63467241347505,107.93739134578301,2007,2008
EST,2007,2018,3.69969469279218,111.93074528494128,2007,2008
EST,2007,2019,3.72665098841128,116.10201351043865,2007,2008
EST,2007,2020,-2.88380956806746,112.75385253610564,2007,2008
EST,2007,2021,8.25488395731791,122.06155222036651,2007,2008
EST,2007,2022,-1.22617081141254,120.5648690950833,2007,2008
EST,2007,2023,-2.744220563282,117.256303165282,2007,2008
EST,2007,2024,-0.090040308199228,117.15072522852897,2007,2008
EST,2007,2025,0.584305599335347,117.83524347570125,2007,2008
FIN,2007,2008,,100.0,2008,2009
FIN,2007,2009,-8.07603089881314,91.92396910118686,2008,2009
FIN,2007,2010,3.16828772325257,94.83638492894625,2008,2009
FIN,2007,2011,2.39039472621835,97.10334887282391,2008,2009
FIN,2007,2012,-1.52284028499332,95.62461995811094,2008,2009
FIN,2007,2013,-0.979741028068638,94.68774632344662,2008,2009
FIN,2007,2014,-0.478068318579019,94.23507420669775,2008,2009
FIN,2007,2015,0.466503517895381,94.67468414296332,2008,2009
FIN,2007,2016,2.57193423155972,97.10965475305724,2008,2009
FIN,2007,2017,3.30337016113322,100.31754611174922,2008,2009
FIN,2007,2018,1.19297772988506,101.51431209602957,2008,2009
FIN,2007,2019,1.34973843826122,102.88448978672615,2008,2009
FIN,2007,2020,-2.49103620977239,100.32159989189923,2008,2009
FIN,2007,2021,2.67634659159786,103.00655361124251,2008,2009
FIN,2007,2022,0.763041672132581,103.7925365403239,2008,2009
FIN,2007,2023,-1.28973463232582,102.45388825079391,2008,2009
FIN,2007,2024,0.374566412999037,102.83764610499296,2008,2009
FIN,2007,2025,0.173444583141712,103.0160124315925,2008,2009
FRA,2007,2008,,100.0,2008,2009
FRA,2007,2009,-2.82455153714782,97.17544846285217,2008,2009
FRA,2007,2010,2.00032476039052,99.11927301947513,2008,2009
FRA,2007,2011,2.43757653729007,101.53538116253034,2008,2009
FRA,2007,2012,0.183835264973007,101.72203899953183,2008,2009
FRA,2007,2013,0.781756446231006,102.51725759664828,2008,2009
FRA,2007,2014,0.997832947295249,103.54020856961118,2008,2009
FRA,2007,2015,1.06675474783462,104.64472866044538,2008,2009
FRA,2007,2016,0.860031075424026,105.54470584571837,2008,2009
FRA,2007,2017,2.08361485997399,107.74385102063559,2008,2009
FRA,2007,2018,1.64590872395886,109.51721646411347,2008,2009
FRA,2007,2019,2.02744646419237,111.73761939699705,2008,2009
FRA,2007,2020,-7.4406458994823,103.42361880115524,2008,2009
FRA,2007,2021,6.8823378336024,110.54158164678786,2008,2009
FRA,2007,2022,2.71676264185913,113.54473404068801,2008,2009
FRA,2007,2023,1.6329878323215,115.39890573181427,2008,2009
FRA,2007,2024,1.50444596263418,117.13501991002056,2008,2009
FRA,2007,2025,0.804517938987409,118.07739215803315,2008,2009
GBR,2007,2007,,100.0,2007,2008
GBR,2007,2008,-0.049411654562256,99.95058834543774,2007,2008
GBR,2007,2009,-4.58740819632889,95.36544686340018,2007,2008
GBR,2007,2010,2.26054461777039,97.52122533968345,2007,2008
GBR,2007,2011,0.85143773730988,98.35155785411253,2007,2008
GBR,2007,2012,1.52826034455709,99.85462571105106,2007,2008
GBR,2007,2013,1.7184696201136,101.57059711817361,2007,2008
GBR,2007,2014,3.16017349269262,104.78040420467174,2007,2008
GBR,2007,2015,2.14040561106195,107.02312985556192,2007,2008
GBR,2007,2016,2.20652021600676,109.38461685162805,2007,2008
GBR,2007,2017,3.02322217885496,112.69155684854199,2007,2008
GBR,2007,2018,1.55133096227213,114.43977586179993,2007,2008
GBR,2007,2019,1.25629901204221,115.87748163533503,2007,2008
GBR,2007,2020,-10.0478966434945,104.23423204753225,2007,2008
GBR,2007,2021,8.54311184370839,113.13907907078347,2007,2008
GBR,2007,2022,5.14970390217777,118.9654066405796,2007,2008
GBR,2007,2023,0.271650026159431,119.28857619883941,2007,2008
GBR,2007,2024,1.0395819435179,120.52867869768212,2007,2008
GBR,2007,2025,1.38270805800541,122.19523845024241,2007,2008
GRC,2007,2008,,100.0,2008,2009
GRC,2007,2009,-4.11927611877196,95.88072388122804,2008,2009
GRC,2007,2010,-5.69374129051076,90.42152351596195,2008,2009
GRC,2007,2011,-9.87677874460935,81.49078970078547,2008,2009
GRC,2007,2012,-8.33113430484122,74.70168256473731,2008,2009
GRC,2007,2013,-2.27211651973059,73.0043732946672,2008,2009
GRC,2007,2014,0.792224672059837,73.58273195159022,2008,2009
GRC,2007,2015,-0.228301552283969,73.41474143233178,2008,2009
GRC,2007,2016,-0.031795210261491,73.39139906093044,2008,2009
GRC,2007,2017,1.47312466521957,74.47254586264673,2008,2009
GRC,2007,2018,2.06467248901077,76.01016002893871,2008,2009
GRC,2007,2019,2.27718067971047,77.74104870773472,2008,2009
GRC,2007,2020,-9.1962315987005,70.59180182131287,2008,2009
GRC,2007,2021,8.65449796820443,76.70116787565729,2008,2009
GRC,2007,2022,5.521985428674,80.93659518937386,2008,2009
GRC,2007,2023,2.13591127918979,82.66532905501589,2008,2009
GRC,2007,2024,2.08657476788256,84.39020295286494,2008,2009
GRC,2007,2025,2.07306842137395,86.13966960101418,2008,2009
HUN,2007,2008,,100.0,2008,2009
HUN,2007,2009,-6.74016608670778,93.25983391329223,2008,2009
HUN,2007,2010,1.06795068277967,94.25580294632842,2008,2009
HUN,2007,2011,1.9167091653222,96.06241256024873,2008,2009
HUN,2007,2012,-1.3394844645809,94.7756714677026,2008,2009
HUN,2007,2013,2.03216990693897,96.70167414236859,2008,2009
HUN,2007,2014,4.33435364055229,100.89306667603334,2008,2009
HUN,2007,2015,3.6598161557144,104.58556743023851,2008,2009
HUN,2007,2016,2.43864141185821,107.1360343884192,2008,2009
HUN,2007,2017,4.12418389434327,111.55452146370448,2008,2009
HUN,2007,2018,5.60613813906265,117.80842203733005,2008,2009
HUN,2007,2019,5.07718494960504,123.78977351037655,2008,2009
HUN,2007,2020,-4.33872540003526,118.41887516443572,2008,2009
HUN,2007,2021,7.22291580740456,126.97217081763841,2008,2009
HUN,2007,2022,4.15238057938535,132.244538579894,2008,2009
HUN,2007,2023,-0.817107370784053,131.16395870769833,2008,2009
HUN,2007,2024,0.709070599331214,132.09400377581355,2008,2009
HUN,2007,2025,0.509542309646137,132.76707861355686,2008,2009
IRL,2007,2007,,100.0,2007,2008
IRL,2007,2008,-4.48407076041038,95.51592923958962,2007,2008
IRL,2007,2009,-5.0957827434462,90.64864500015634,2007,2008
IRL,2007,2010,1.68297167290557,92.17423601738169,2007,2008
IRL,2007,2011,1.60886674909345,93.65719665189626,2007,2008
IRL,2007,2012,-0.405029597483917,93.27785728528237,2007,2008
IRL,2007,2013,2.19293758808746,95.32338247905389,2007,2008
IRL,2007,2014,9.38579336833694,104.27023819024738,2007,2008
IRL,2007,2015,24.62398557014,129.94572659616452,2007,2008
IRL,2007,2016,1.22271657990164,131.5345945401295,2007,2008
IRL,2007,2017,10.1088575952481,144.83123939067818,2007,2008
IRL,2007,2018,7.68865952096009,155.96682026741405,2007,2008
IRL,2007,2019,4.97288007697758,163.7228631991877,2007,2008
IRL,2007,2020,7.15369508876986,175.4350976230614,2007,2008
IRL,2007,2021,16.2581880752077,203.95766574454296,2007,2008
IRL,2007,2022,7.51113885032255,219.27720921449233,2007,2008
IRL,2007,2023,-2.53637408812989,213.71551889880158,2007,2008
IRL,2007,2024,2.59946727772509,219.2709838799963,2007,2008
IRL,2007,2025,12.3375988947252,246.3237583636278,2007,2008
ISL,2007,2008,,100.0,2008,2009
ISL,2007,2009,-8.32146413973676,91.67853586026324,2008,2009
ISL,2007,2010,-2.22181845312008,89.6416052329696,2008,2009
ISL,2007,2011,1.37999669116538,90.87865641909211,2008,2009
ISL,2007,2012,1.16931175573333,91.94131123205307,2008,2009
ISL,2007,2013,3.59695698387213,95.24840064747801,2008,2009
ISL,2007,2014,1.9138161021407,97.07127987610093,2008,2009
ISL,2007,2015,3.76859022095889,100.72949863687131,2008,2009
ISL,2007,2016,6.21808765064792,106.99294715217019,2008,2009
ISL,2007,2017,3.4850670451985,110.72172309405713,2008,2009
ISL,2007,2018,4.66077033815699,115.88220832192127,2008,2009
ISL,2007,2019,1.13821229128592,117.20119386045494,2008,2009
ISL,2007,2020,-6.64587812676603,109.41214535337431,2008,2009
ISL,2007,2021,5.18057192101836,115.08032023373501,2008,2009
ISL,2007,2022,8.85729898967205,125.27332827510898,2008,2009
ISL,2007,2023,5.03225973065399,131.57740752714727,2008,2009
ISL,2007,2024,-1.28287645255348,129.88943194910118,2008,2009
ISL,2007,2025,1.27946209349019,131.55131799433966,2008,2009
ITA,2007,2007,,100.0,2007,2008
ITA,2007,2008,-1.02313851177097,98.97686148822903,2007,2008
ITA,2007,2009,-5.30515401233991,93.72598654969813,2007,2008
ITA,2007,2010,1.52910573247101,95.15915598284457,2007,2008
ITA,2007,2011,0.69546315444017,95.82095285078151,2007,2008
ITA,2007,2012,-3.12523877282995,92.82631927979378,2007,2008
ITA,2007,2013,-1.81802510749793,91.13871348892093,2007,2008
ITA,2007,2014,-0.001387617304551,91.13744883236141,2007,2008
