Country,Year,Value
ESP,2007,8.232
SWE,2007,6.146
CHE,2007,3.641
TUR,2007,10.283
GBR,2007,5.159
USA,2007,4.622
G7,2007,5.429
EU27,2007,7.475
EU19OECD,2007,7.487
EU22OECD,2007,7.525
OECD,2007,5.871
OECD_REP,2007,6.032
BRA,2007,8.076
BGR,2007,6.878
HRV,2007,9.909
CYP,2007,3.922
IDN,2007,9.428
MLT,2007,6.472
MKD,2007,34.935
ROU,2007,6.413
RUS,2007,6.002
AUS,2006,4.785
AUT,2006,5.243
BEL,2006,8.246
CAN,2006,6.473
CHL,2006,9.023
CRI,2006,5.74
CZE,2006,7.138
DNK,2006,3.488
EST,2006,5.903
FIN,2006,7.638
FRA,2006,8.816
DEU,2006,10.293
GRC,2006,9.008
HUN,2006,7.499
ISL,2006,3.219
IRL,2006,4.892
ISR,2006,10.649
ITA,2006,6.777
JPN,2006,4.101
KOR,2006,3.479
LVA,2006,7.03
LTU,2006,5.78
LUX,2006,4.731
MEX,2006,3.566
NLD,2006,5.006
NZL,2006,3.857
NOR,2006,3.399
POL,2006,13.841
PRT,2006,7.648
SVK,2006,13.302
SVN,2006,5.95
ESP,2006,8.452
SWE,2006,6.975
CHE,2006,3.995
TUR,2006,10.229
GBR,2006,5.353
USA,2006,4.624
G7,2006,5.806
EU27,2006,8.694
EU19OECD,2006,8.399
EU22OECD,2006,8.729
OECD,2006,6.171
OECD_REP,2006,6.653
BRA,2006,8.378
BGR,2006,8.951
HRV,2006,11.13
CYP,2006,4.543
IND,2006,4.377
IDN,2006,10.362
MLT,2006,6.798
MKD,2006,36.025
ROU,2006,7.269
RUS,2006,7.055
AUS,2005,5.036
AUT,2005,5.627
BEL,2005,8.44
CAN,2005,6.751
CHL,2005,9.336
COL,2005,11.87
CRI,2005,6.571
CZE,2005,7.926
DNK,2005,4.58
EST,2005,8.01
FIN,2005,8.371
FRA,2005,8.867
DEU,2005,11.148
GRC,2005,9.994
HUN,2005,7.228
ISL,2005,2.866
IRL,2005,5.008
ISR,2005,11.262
ITA,2005,7.73
JPN,2005,4.407
KOR,2005,3.741
LVA,2005,10.033
LTU,2005,8.325
LUX,2005,4.488
MEX,2005,3.558
NLD,2005,5.875
NZL,2005,3.807
NOR,2005,4.381
POL,2005,17.747
PRT,2005,7.584
SVK,2005,16.172
SVN,2005,6.506
ESP,2005,9.146
SWE,2005,7.667
CHE,2005,4.437
TUR,2005,10.635
GBR,2005,4.902
USA,2005,5.083
G7,2005,6.197
EU27,2005,9.642
EU19OECD,2005,9.097
EU22OECD,2005,9.717
OECD,2005,6.854
OECD_REP,2005,7.503
BRA,2005,9.286
BGR,2005,10.083
HRV,2005,12.598
CYP,2005,5.304
IND,2005,4.397
IDN,2005,10.75
MLT,2005,6.923
ROU,2005,7.174
RUS,2005,7.124
AUS,2008,4.241
AUT,2008,4.128
BEL,2008,6.976
CAN,2008,6.271
CHL,2008,9.278
COL,2008,11.387
CRI,2008,4.781
CZE,2008,4.396
DNK,2008,2.906
EST,2008,5.438
