shock_id,baseline_year,epsilon,dominating_country,dominated_country
2019,2019,0.05,SWE,HRV
2019,2019,0.05,SWE,ITA
2019,2019,0.05,SWE,LTU
2019,2019,0.05,SWE,LVA
2019,2019,0.05,SWE,PRT
2019,2019,0.05,SWE,SVK
2019,2019,0.05,SWE,TUR
2019,2019,0.05,USA,BEL
2019,2019,0.05,USA,ESP
2019,2019,0.05,USA,FRA
2019,2019,0.05,USA,GBR
2019,2019,0.05,USA,GRC
2019,2019,0.05,USA,ITA
2019,2019,0.05,USA,PRT
2019,2019,0.1,AUS,COL
2019,2019,0.1,AUS,ESP
2019,2019,0.1,AUS,GRC
2019,2019,0.1,AUS,HRV
2019,2019,0.1,AUS,HUN
2019,2019,0.1,AUS,IRL
2019,2019,0.1,AUS,ITA
2019,2019,0.1,AUS,NLD
2019,2019,0.1,AUS,POL
2019,2019,0.1,AUS,PRT
2019,2019,0.1,AUS,SVK
2019,2019,0.1,AUS,SVN
2019,2019,0.1,AUS,ZAF
2019,2019,0.1,AUT,DEU
2019,2019,0.1,AUT,FRA
2019,2019,0.1,AUT,GRC
2019,2019,0.1,AUT,HRV
2019,2019,0.1,AUT,HUN
2019,2019,0.1,AUT,ITA
2019,2019,0.1,AUT,PRT
2019,2019,0.1,AUT,SVN
2019,2019,0.1,BEL,ESP
2019,2019,0.1,BEL,GRC
2019,2019,0.1,BEL,ITA
2019,2019,0.1,BEL,PRT
2019,2019,0.1,BGR,HRV
2019,2019,0.1,BGR,ROU
2019,2019,0.1,BGR,SVK
2019,2019,0.1,CAN,ESP
2019,2019,0.1,CAN,GRC
2019,2019,0.1,CAN,HRV
2019,2019,0.1,CAN,HUN
2019,2019,0.1,CAN,IRL
2019,2019,0.1,CAN,ITA
2019,2019,0.1,CAN,LVA
2019,2019,0.1,CAN,NLD
2019,2019,0.1,CAN,POL
2019,2019,0.1,CAN,PRT
2019,2019,0.1,CAN,SVK
2019,2019,0.1,CAN,SVN
2019,2019,0.1,CAN,ZAF
2019,2019,0.1,CHE,AUT
2019,2019,0.1,CHE,BEL
2019,2019,0.1,CHE,BGR
2019,2019,0.1,CHE,CZE
2019,2019,0.1,CHE,DEU
2019,2019,0.1,CHE,DNK
2019,2019,0.1,CHE,ESP
2019,2019,0.1,CHE,FIN
2019,2019,0.1,CHE,FRA
2019,2019,0.1,CHE,GBR
2019,2019,0.1,CHE,GRC
2019,2019,0.1,CHE,HRV
2019,2019,0.1,CHE,HUN
2019,2019,0.1,CHE,IRL
2019,2019,0.1,CHE,ITA
2019,2019,0.1,CHE,LTU
2019,2019,0.1,CHE,LVA
2019,2019,0.1,CHE,NLD
2019,2019,0.1,CHE,NZL
2019,2019,0.1,CHE,POL
2019,2019,0.1,CHE,PRT
2019,2019,0.1,CHE,ROU
2019,2019,0.1,CHE,SVK
2019,2019,0.1,CHE,SVN
2019,2019,0.1,CHE,SWE
2019,2019,0.1,CHE,TUR
2019,2019,0.1,COL,ZAF
2019,2019,0.1,CZE,BGR
2019,2019,0.1,CZE,HRV
2019,2019,0.1,CZE,HUN
2019,2019,0.1,CZE,ITA
2019,2019,0.1,CZE,PRT
2019,2019,0.1,CZE,ROU
2019,2019,0.1,CZE,SVK
2019,2019,0.1,CZE,TUR
2019,2019,0.1,DEU,AUT
2019,2019,0.1,DEU,GRC
2019,2019,0.1,DEU,HRV
2019,2019,0.1,DEU,HUN
2019,2019,0.1,DEU,ITA
2019,2019,0.1,DEU,POL
2019,2019,0.1,DEU,PRT
2019,2019,0.1,DEU,SVK
2019,2019,0.1,DEU,SVN
2019,2019,0.1,DNK,AUT
2019,2019,0.1,DNK,BEL
2019,2019,0.1,DNK,DEU
2019,2019,0.1,DNK,ESP
2019,2019,0.1,DNK,FRA
2019,2019,0.1,DNK,GRC
2019,2019,0.1,DNK,HRV
2019,2019,0.1,DNK,HUN
2019,2019,0.1,DNK,ITA
2019,2019,0.1,DNK,LTU
2019,2019,0.1,DNK,LVA
2019,2019,0.1,DNK,NLD
2019,2019,0.1,DNK,NZL
2019,2019,0.1,DNK,POL
2019,2019,0.1,DNK,PRT
2019,2019,0.1,DNK,ROU
2019,2019,0.1,DNK,SVK
2019,2019,0.1,DNK,SVN
2019,2019,0.1,DNK,TUR
2019,2019,0.1,ESP,GRC
2019,2019,0.1,EST,BGR
2019,2019,0.1,EST,CZE
2019,2019,0.1,EST,ESP
2019,2019,0.1,EST,GRC
2019,2019,0.1,EST,HRV
2019,2019,0.1,EST,HUN
2019,2019,0.1,EST,ITA
2019,2019,0.1,EST,LTU
2019,2019,0.1,EST,LVA
2019,2019,0.1,EST,NZL
2019,2019,0.1,EST,POL
2019,2019,0.1,EST,PRT
2019,2019,0.1,EST,ROU
2019,2019,0.1,EST,SVK
2019,2019,0.1,EST,TUR
2019,2019,0.1,EST,ZAF
2019,2019,0.1,FIN,AUT
2019,2019,0.1,FIN,BEL
2019,2019,0.1,FIN,ESP
2019,2019,0.1,FIN,FRA
2019,2019,0.1,FIN,GRC
2019,2019,0.1,FIN,HRV
2019,2019,0.1,FIN,IRL
2019,2019,0.1,FIN,ITA
2019,2019,0.1,FIN,PRT
2019,2019,0.1,FIN,SVK
2019,2019,0.1,FIN,SVN
2019,2019,0.1,FRA,ESP
2019,2019,0.1,FRA,GRC
2019,2019,0.1,FRA,ITA
2019,2019,0.1,FRA,PRT
2019,2019,0.1,GBR,GRC
2019,2019,0.1,HRV,ITA
2019,2019,0.1,HRV,PRT
2019,2019,0.1,HUN,HRV
2019,2019,0.1,HUN,ITA
2019,2019,0.1,HUN,PRT
2019,2019,0.1,HUN,SVK
2019,2019,0.1,IRL,ESP
2019,2019,0.1,IRL,GRC
2019,2019,0.1,IRL,HRV
2019,2019,0.1,IRL,HUN
2019,2019,0.1,IRL,ITA
2019,2019,0.1,IRL,POL
2019,2019,0.1,IRL,PRT
2019,2019,0.1,IRL,SVK
2019,2019,0.1,KOR,AUT
2019,2019,0.1,KOR,BEL
2019,2019,0.1,KOR,DEU
2019,2019,0.1,KOR,ESP
2019,2019,0.1,KOR,GRC
2019,2019,0.1,KOR,HRV
2019,2019,0.1,KOR,HUN
2019,2019,0.1,KOR,IRL
2019,2019,0.1,KOR,ITA
2019,2019,0.1,KOR,LTU
2019,2019,0.1,KOR,LUX
2019,2019,0.1,KOR,NLD
2019,2019,0.1,KOR,PRT
2019,2019,0.1,KOR,SVK
2019,2019,0.1,KOR,TUR
2019,2019,0.1,LTU,ESP
2019,2019,0.1,LTU,GRC
2019,2019,0.1,LTU,HRV
2019,2019,0.1,LTU,IRL
2019,2019,0.1,LTU,LVA
2019,2019,0.1,LTU,SVK
2019,2019,0.1,LTU,TUR
2019,2019,0.1,LUX,ESP
2019,2019,0.1,LUX,GRC
2019,2019,0.1,LUX,ITA
2019,2019,0.1,LUX,LTU
2019,2019,0.1,LUX,PRT
2019,2019,0.1,LVA,ROU
2019,2019,0.1,LVA,SVK
2019,2019,0.1,NLD,ESP
2019,2019,0.1,NLD,FRA
2019,2019,0.1,NLD,GRC
2019,2019,0.1,NLD,HRV
2019,2019,0.1,NLD,HUN
2019,2019,0.1,NLD,ITA
2019,2019,0.1,NLD,LTU
2019,2019,0.1,NLD,LVA
2019,2019,0.1,NLD,POL
2019,2019,0.1,NLD,PRT
2019,2019,0.1,NLD,SVK
2019,2019,0.1,NLD,SVN
2019,2019,0.1,NLD,TUR
2019,2019,0.1,NZL,BGR
2019,2019,0.1,NZL,ESP
2019,2019,0.1,NZL,GRC
2019,2019,0.1,NZL,HRV
2019,2019,0.1,NZL,HUN
2019,2019,0.1,NZL,ITA
2019,2019,0.1,NZL,LTU
2019,2019,0.1,NZL,LVA
2019,2019,0.1,NZL,POL
2019,2019,0.1,NZL,PRT
2019,2019,0.1,NZL,ROU
2019,2019,0.1,NZL,SVK
2019,2019,0.1,NZL,TUR
2019,2019,0.1,POL,GRC
2019,2019,0.1,POL,HRV
2019,2019,0.1,POL,HUN
2019,2019,0.1,POL,ITA
2019,2019,0.1,POL,LVA
2019,2019,0.1,POL,PRT
2019,2019,0.1,POL,ROU
2019,2019,0.1,POL,SVK
2019,2019,0.1,POL,TUR
2019,2019,0.1,PRT,ITA
2019,2019,0.1,SVK,HRV
2019,2019,0.1,SVN,GRC
2019,2019,0.1,SVN,HRV
2019,2019,0.1,SVN,HUN
2019,2019,0.1,SVN,ITA
2019,2019,0.1,SVN,PRT
2019,2019,0.1,SWE,AUT
2019,2019,0.1,SWE,BEL
2019,2019,0.1,SWE,BGR
2019,2019,0.1,SWE,CHE
2019,2019,0.1,SWE,DNK
2019,2019,0.1,SWE,ESP
2019,2019,0.1,SWE,FIN
2019,2019,0.1,SWE,FRA
2019,2019,0.1,SWE,GRC
2019,2019,0.1,SWE,HRV
2019,2019,0.1,SWE,IRL
2019,2019,0.1,SWE,ITA
2019,2019,0.1,SWE,LTU
2019,2019,0.1,SWE,LVA
2019,2019,0.1,SWE,NLD
2019,2019,0.1,SWE,PRT
2019,2019,0.1,SWE,SVK
2019,2019,0.1,SWE,SVN
2019,2019,0.1,SWE,TUR
2019,2019,0.1,USA,BEL
2019,2019,0.1,USA,ESP
2019,2019,0.1,USA,FRA
2019,2019,0.1,USA,GBR
2019,2019,0.1,USA,GRC
2019,2019,0.1,USA,ITA
2019,2019,0.1,USA,PRT
2019,2019,0.15,AUS,COL
2019,2019,0.15,AUS,ESP
2019,2019,0.15,AUS,FRA
2019,2019,0.15,AUS,GRC
2019,2019,0.15,AUS,HRV
2019,2019,0.15,AUS,HUN
2019,2019,0.15,AUS,IRL
2019,2019,0.15,AUS,ITA
2019,2019,0.15,AUS,LTU
2019,2019,0.15,AUS,LVA
2019,2019,0.15,AUS,NLD
2019,2019,0.15,AUS,POL
2019,2019,0.15,AUS,PRT
2019,2019,0.15,AUS,ROU
2019,2019,0.15,AUS,SVK
2019,2019,0.15,AUS,SVN
2019,2019,0.15,AUS,ZAF
2019,2019,0.15,AUT,DEU
2019,2019,0.15,AUT,ESP
2019,2019,0.15,AUT,FRA
2019,2019,0.15,AUT,GRC
2019,2019,0.15,AUT,HRV
2019,2019,0.15,AUT,HUN
2019,2019,0.15,AUT,ITA
2019,2019,0.15,AUT,POL
2019,2019,0.15,AUT,PRT
2019,2019,0.15,AUT,SVK
2019,2019,0.15,AUT,SVN
2019,2019,0.15,BEL,ESP
2019,2019,0.15,BEL,FRA
2019,2019,0.15,BEL,GRC
2019,2019,0.15,BEL,ITA
2019,2019,0.15,BEL,PRT
2019,2019,0.15,BGR,GRC
2019,2019,0.15,BGR,HRV
2019,2019,0.15,BGR,POL
2019,2019,0.15,BGR,PRT
2019,2019,0.15,BGR,ROU
2019,2019,0.15,BGR,SVK
2019,2019,0.15,BGR,TUR
2019,2019,0.15,CAN,CZE
2019,2019,0.15,CAN,ESP
2019,2019,0.15,CAN,FRA
2019,2019,0.15,CAN,GRC
2019,2019,0.15,CAN,HRV
2019,2019,0.15,CAN,HUN
2019,2019,0.15,CAN,IRL
2019,2019,0.15,CAN,ITA
2019,2019,0.15,CAN,LTU
2019,2019,0.15,CAN,LVA
2019,2019,0.15,CAN,NLD
2019,2019,0.15,CAN,NZL
2019,2019,0.15,CAN,POL
2019,2019,0.15,CAN,PRT
2019,2019,0.15,CAN,ROU
2019,2019,0.15,CAN,SVK
2019,2019,0.15,CAN,SVN
2019,2019,0.15,CAN,TUR
2019,2019,0.15,CAN,ZAF
2019,2019,0.15,CHE,AUT
2019,2019,0.15,CHE,BEL
2019,2019,0.15,CHE,BGR
2019,2019,0.15,CHE,CZE
2019,2019,0.15,CHE,DEU
2019,2019,0.15,CHE,DNK
2019,2019,0.15,CHE,ESP
2019,2019,0.15,CHE,EST
2019,2019,0.15,CHE,FIN
2019,2019,0.15,CHE,FRA
2019,2019,0.15,CHE,GBR
2019,2019,0.15,CHE,GRC
2019,2019,0.15,CHE,HRV
2019,2019,0.15,CHE,HUN
2019,2019,0.15,CHE,IRL
2019,2019,0.15,CHE,ITA
2019,2019,0.15,CHE,LTU
2019,2019,0.15,CHE,LVA
2019,2019,0.15,CHE,NLD
2019,2019,0.15,CHE,NZL
2019,2019,0.15,CHE,POL
2019,2019,0.15,CHE,PRT
2019,2019,0.15,CHE,ROU
2019,2019,0.15,CHE,SVK
2019,2019,0.15,CHE,SVN
2019,2019,0.15,CHE,SWE
2019,2019,0.15,CHE,TUR
2019,2019,0.15,COL,ZAF
2019,2019,0.15,CZE,BGR
2019,2019,0.15,CZE,HRV
2019,2019,0.15,CZE,HUN
2019,2019,0.15,CZE,ITA
2019,2019,0.15,CZE,PRT
2019,2019,0.15,CZE,ROU
2019,2019,0.15,CZE,SVK
2019,2019,0.15,CZE,TUR
2019,2019,0.15,DEU,AUT
2019,2019,0.15,DEU,GRC
2019,2019,0.15,DEU,HRV
2019,2019,0.15,DEU,HUN
2019,2019,0.15,DEU,ITA
2019,2019,0.15,DEU,LVA
2019,2019,0.15,DEU,POL
2019,2019,0.15,DEU,PRT
2019,2019,0.15,DEU,ROU
2019,2019,0.15,DEU,SVK
2019,2019,0.15,DEU,SVN
2019,2019,0.15,DEU,TUR
2019,2019,0.15,DNK,AUT
2019,2019,0.15,DNK,BEL
2019,2019,0.15,DNK,BGR
2019,2019,0.15,DNK,CHE
2019,2019,0.15,DNK,CZE
2019,2019,0.15,DNK,DEU
2019,2019,0.15,DNK,ESP
2019,2019,0.15,DNK,FIN
2019,2019,0.15,DNK,FRA
2019,2019,0.15,DNK,GRC
2019,2019,0.15,DNK,HRV
2019,2019,0.15,DNK,HUN
2019,2019,0.15,DNK,ITA
2019,2019,0.15,DNK,LTU
2019,2019,0.15,DNK,LVA
2019,2019,0.15,DNK,NLD
2019,2019,0.15,DNK,NZL
2019,2019,0.15,DNK,POL
2019,2019,0.15,DNK,PRT
2019,2019,0.15,DNK,ROU
2019,2019,0.15,DNK,SVK
2019,2019,0.15,DNK,SVN
2019,2019,0.15,DNK,SWE
2019,2019,0.15,DNK,TUR
2019,2019,0.15,ESP,GRC
2019,2019,0.15,EST,BGR
2019,2019,0.15,EST,CZE
2019,2019,0.15,EST,ESP
2019,2019,0.15,EST,FRA
2019,2019,0.15,EST,GRC
2019,2019,0.15,EST,HRV
2019,2019,0.15,EST,HUN
2019,2019,0.15,EST,IRL
2019,2019,0.15,EST,ITA
2019,2019,0.15,EST,LTU
2019,2019,0.15,EST,LVA
2019,2019,0.15,EST,NLD
2019,2019,0.15,EST,NZL
2019,2019,0.15,EST,POL
2019,2019,0.15,EST,PRT
2019,2019,0.15,EST,ROU
2019,2019,0.15,EST,SVK
2019,2019,0.15,EST,SVN
2019,2019,0.15,EST,TUR
2019,2019,0.15,EST,ZAF
2019,2019,0.15,FIN,AUT
2019,2019,0.15,FIN,BEL
2019,2019,0.15,FIN,DEU
2019,2019,0.15,FIN,ESP
2019,2019,0.15,FIN,FRA
2019,2019,0.15,FIN,GBR
2019,2019,0.15,FIN,GRC
2019,2019,0.15,FIN,HRV
2019,2019,0.15,FIN,HUN
2019,2019,0.15,FIN,IRL
2019,2019,0.15,FIN,ITA
2019,2019,0.15,FIN,NLD
2019,2019,0.15,FIN,POL
2019,2019,0.15,FIN,PRT
2019,2019,0.15,FIN,SVK
2019,2019,0.15,FIN,SVN
2019,2019,0.15,FIN,USA
2019,2019,0.15,FRA,ESP
2019,2019,0.15,FRA,GRC
2019,2019,0.15,FRA,ITA
2019,2019,0.15,FRA,PRT
2019,2019,0.15,GBR,GRC
2019,2019,0.15,GBR,ITA
2019,2019,0.15,HRV,HUN
2019,2019,0.15,HRV,ITA
2019,2019,0.15,HRV,PRT
2019,2019,0.15,HRV,SVK
2019,2019,0.15,HUN,GRC
2019,2019,0.15,HUN,HRV
2019,2019,0.15,HUN,ITA
2019,2019,0.15,HUN,POL
2019,2019,0.15,HUN,PRT
2019,2019,0.15,HUN,SVK
2019,2019,0.15,IRL,ESP
2019,2019,0.15,IRL,GRC
2019,2019,0.15,IRL,HRV
2019,2019,0.15,IRL,HUN
2019,2019,0.15,IRL,ITA
2019,2019,0.15,IRL,LTU
2019,2019,0.15,IRL,LVA
2019,2019,0.15,IRL,NZL
2019,2019,0.15,IRL,POL
2019,2019,0.15,IRL,PRT
2019,2019,0.15,IRL,ROU
2019,2019,0.15,IRL,SVK
2019,2019,0.15,IRL,TUR
2019,2019,0.15,KOR,AUT
2019,2019,0.15,KOR,BEL
2019,2019,0.15,KOR,BGR
2019,2019,0.15,KOR,CHE
2019,2019,0.15,KOR,CZE
2019,2019,0.15,KOR,DEU
2019,2019,0.15,KOR,DNK
2019,2019,0.15,KOR,ESP
2019,2019,0.15,KOR,FIN
2019,2019,0.15,KOR,FRA
2019,2019,0.15,KOR,GRC
2019,2019,0.15,KOR,HRV
2019,2019,0.15,KOR,HUN
2019,2019,0.15,KOR,IRL
2019,2019,0.15,KOR,ITA
2019,2019,0.15,KOR,LTU
2019,2019,0.15,KOR,LUX
2019,2019,0.15,KOR,LVA
2019,2019,0.15,KOR,NLD
2019,2019,0.15,KOR,POL
2019,2019,0.15,KOR,PRT
2019,2019,0.15,KOR,SVK
2019,2019,0.15,KOR,SVN
2019,2019,0.15,KOR,TUR
2019,2019,0.15,LTU,BGR
2019,2019,0.15,LTU,ESP
2019,2019,0.15,LTU,GRC
2019,2019,0.15,LTU,HRV
2019,2019,0.15,LTU,HUN
2019,2019,0.15,LTU,IRL
2019,2019,0.15,LTU,ITA
2019,2019,0.15,LTU,LVA
2019,2019,0.15,LTU,NZL
2019,2019,0.15,LTU,POL
2019,2019,0.15,LTU,PRT
2019,2019,0.15,LTU,ROU
2019,2019,0.15,LTU,SVK
2019,2019,0.15,LTU,TUR
2019,2019,0.15,LUX,ESP
2019,2019,0.15,LUX,GRC
2019,2019,0.15,LUX,HUN
2019,2019,0.15,LUX,IRL
2019,2019,0.15,LUX,ITA
2019,2019,0.15,LUX,LTU
2019,2019,0.15,LUX,PRT
2019,2019,0.15,LUX,SVK
2019,2019,0.15,LUX,TUR
2019,2019,0.15,LVA,BGR
2019,2019,0.15,LVA,ESP
2019,2019,0.15,LVA,GRC
2019,2019,0.15,LVA,HRV
2019,2019,0.15,LVA,ROU
2019,2019,0.15,LVA,SVK
2019,2019,0.15,NLD,CZE
2019,2019,0.15,NLD,ESP
2019,2019,0.15,NLD,FRA
2019,2019,0.15,NLD,GRC
2019,2019,0.15,NLD,HRV
2019,2019,0.15,NLD,HUN
2019,2019,0.15,NLD,ITA
2019,2019,0.15,NLD,LTU
2019,2019,0.15,NLD,LVA
2019,2019,0.15,NLD,NZL
2019,2019,0.15,NLD,POL
2019,2019,0.15,NLD,PRT
2019,2019,0.15,NLD,ROU
2019,2019,0.15,NLD,SVK
2019,2019,0.15,NLD,SVN
2019,2019,0.15,NLD,TUR
2019,2019,0.15,NZL,BGR
2019,2019,0.15,NZL,CZE
2019,2019,0.15,NZL,ESP
2019,2019,0.15,NZL,EST
2019,2019,0.15,NZL,GRC
2019,2019,0.15,NZL,HRV
2019,2019,0.15,NZL,HUN
2019,2019,0.15,NZL,ITA
2019,2019,0.15,NZL,LTU
2019,2019,0.15,NZL,LVA
2019,2019,0.15,NZL,POL
2019,2019,0.15,NZL,PRT
2019,2019,0.15,NZL,ROU
2019,2019,0.15,NZL,SVK
2019,2019,0.15,NZL,SVN
2019,2019,0.15,NZL,TUR
2019,2019,0.15,NZL,ZAF
2019,2019,0.15,POL,BGR
2019,2019,0.15,POL,CZE
2019,2019,0.15,POL,GRC
2019,2019,0.15,POL,HRV
2019,2019,0.15,POL,HUN
2019,2019,0.15,POL,ITA
2019,2019,0.15,POL,LVA
2019,2019,0.15,POL,PRT
2019,2019,0.15,POL,ROU
2019,2019,0.15,POL,SVK
2019,2019,0.15,POL,TUR
2019,2019,0.15,PRT,GRC
2019,2019,0.15,PRT,ITA
2019,2019,0.15,ROU,ZAF
2019,2019,0.15,SVK,GRC
2019,2019,0.15,SVK,HRV
2019,2019,0.15,SVK,PRT
2019,2019,0.15,SVK,ROU
2019,2019,0.15,SVK,TUR
2019,2019,0.15,SVN,ESP
2019,2019,0.15,SVN,FRA
2019,2019,0.15,SVN,GRC
2019,2019,0.15,SVN,HRV
2019,2019,0.15,SVN,HUN
2019,2019,0.15,SVN,ITA
2019,2019,0.15,SVN,POL
2019,2019,0.15,SVN,PRT
2019,2019,0.15,SVN,SVK
2019,2019,0.15,SWE,AUT
2019,2019,0.15,SWE,BEL
2019,2019,0.15,SWE,BGR
2019,2019,0.15,SWE,CHE
2019,2019,0.15,SWE,DEU
2019,2019,0.15,SWE,DNK
2019,2019,0.15,SWE,ESP
2019,2019,0.15,SWE,FIN
2019,2019,0.15,SWE,FRA
2019,2019,0.15,SWE,GBR
2019,2019,0.15,SWE,GRC
2019,2019,0.15,SWE,HRV
2019,2019,0.15,SWE,HUN
2019,2019,0.15,SWE,IRL
2019,2019,0.15,SWE,ITA
2019,2019,0.15,SWE,LTU
2019,2019,0.15,SWE,LVA
2019,2019,0.15,SWE,NLD
2019,2019,0.15,SWE,NZL
2019,2019,0.15,SWE,POL
2019,2019,0.15,SWE,PRT
2019,2019,0.15,SWE,ROU
2019,2019,0.15,SWE,SVK
2019,2019,0.15,SWE,SVN
2019,2019,0.15,SWE,TUR
2019,2019,0.15,SWE,USA
2019,2019,0.15,SWE,ZAF
2019,2019,0.15,TUR,ITA
2019,2019,0.15,USA,BEL
2019,2019,0.15,USA,ESP
2019,2019,0.15,USA,FRA
2019,2019,0.15,USA,GBR
2019,2019,0.15,USA,GRC
2019,2019,0.15,USA,ITA
2019,2019,0.15,USA,PRT
2019,2019,0.2,AUS,COL
2019,2019,0.2,AUS,CZE
2019,2019,0.2,AUS,ESP
2019,2019,0.2,AUS,FRA
2019,2019,0.2,AUS,GRC
2019,2019,0.2,AUS,HRV
2019,2019,0.2,AUS,HUN
2019,2019,0.2,AUS,IRL
2019,2019,0.2,AUS,ITA
2019,2019,0.2,AUS,LTU
2019,2019,0.2,AUS,LVA
2019,2019,0.2,AUS,NLD
2019,2019,0.2,AUS,NZL
2019,2019,0.2,AUS,POL
2019,2019,0.2,AUS,PRT
2019,2019,0.2,AUS,ROU
2019,2019,0.2,AUS,SVK
2019,2019,0.2,AUS,SVN
2019,2019,0.2,AUS,TUR
2019,2019,0.2,AUS,ZAF
2019,2019,0.2,AUT,BEL
2019,2019,0.2,AUT,DEU
2019,2019,0.2,AUT,DNK
2019,2019,0.2,AUT,ESP
2019,2019,0.2,AUT,FRA
2019,2019,0.2,AUT,GRC
2019,2019,0.2,AUT,HRV
2019,2019,0.2,AUT,HUN
2019,2019,0.2,AUT,ITA
2019,2019,0.2,AUT,LVA
2019,2019,0.2,AUT,NLD
2019,2019,0.2,AUT,POL
2019,2019,0.2,AUT,PRT
2019,2019,0.2,AUT,SVK
2019,2019,0.2,AUT,SVN
2019,2019,0.2,BEL,AUT
2019,2019,0.2,BEL,ESP
2019,2019,0.2,BEL,FIN
2019,2019,0.2,BEL,FRA
2019,2019,0.2,BEL,GBR
2019,2019,0.2,BEL,GRC
2019,2019,0.2,BEL,HRV
2019,2019,0.2,BEL,HUN
2019,2019,0.2,BEL,ITA
2019,2019,0.2,BEL,PRT
2019,2019,0.2,BEL,SVN
2019,2019,0.2,BGR,GRC
2019,2019,0.2,BGR,HRV
2019,2019,0.2,BGR,HUN
2019,2019,0.2,BGR,ITA
2019,2019,0.2,BGR,LVA
2019,2019,0.2,BGR,POL
2019,2019,0.2,BGR,PRT
2019,2019,0.2,BGR,ROU
2019,2019,0.2,BGR,SVK
2019,2019,0.2,BGR,TUR
2019,2019,0.2,BGR,ZAF
2019,2019,0.2,CAN,BGR
2019,2019,0.2,CAN,CZE
2019,2019,0.2,CAN,ESP
2019,2019,0.2,CAN,FRA
2019,2019,0.2,CAN,GRC
2019,2019,0.2,CAN,HRV
2019,2019,0.2,CAN,HUN
2019,2019,0.2,CAN,IRL
2019,2019,0.2,CAN,ITA
2019,2019,0.2,CAN,LTU
2019,2019,0.2,CAN,LUX
2019,2019,0.2,CAN,LVA
2019,2019,0.2,CAN,NLD
2019,2019,0.2,CAN,NZL
2019,2019,0.2,CAN,POL
2019,2019,0.2,CAN,PRT
2019,2019,0.2,CAN,ROU
2019,2019,0.2,CAN,SVK
2019,2019,0.2,CAN,SVN
2019,2019,0.2,CAN,TUR
2019,2019,0.2,CAN,ZAF
2019,2019,0.2,CHE,AUT
2019,2019,0.2,CHE,BEL
2019,2019,0.2,CHE,BGR
2019,2019,0.2,CHE,CZE
2019,2019,0.2,CHE,DEU
2019,2019,0.2,CHE,DNK
2019,2019,0.2,CHE,ESP
2019,2019,0.2,CHE,EST
2019,2019,0.2,CHE,FIN
2019,2019,0.2,CHE,FRA
2019,2019,0.2,CHE,GBR
2019,2019,0.2,CHE,GRC
2019,2019,0.2,CHE,HRV
2019,2019,0.2,CHE,HUN
2019,2019,0.2,CHE,IRL
2019,2019,0.2,CHE,ITA
2019,2019,0.2,CHE,LTU
2019,2019,0.2,CHE,LUX
2019,2019,0.2,CHE,LVA
2019,2019,0.2,CHE,NLD
2019,2019,0.2,CHE,NZL
2019,2019,0.2,CHE,POL
2019,2019,0.2,CHE,PRT
2019,2019,0.2,CHE,ROU
2019,2019,0.2,CHE,SVK
2019,2019,0.2,CHE,SVN
2019,2019,0.2,CHE,SWE
2019,2019,0.2,CHE,TUR
2019,2019,0.2,CHE,USA
2019,2019,0.2,COL,HRV
2019,2019,0.2,COL,SVK
2019,2019,0.2,COL,ZAF
2019,2019,0.2,CZE,BGR
2019,2019,0.2,CZE,GRC
2019,2019,0.2,CZE,HRV
2019,2019,0.2,CZE,HUN
2019,2019,0.2,CZE,ITA
2019,2019,0.2,CZE,POL
2019,2019,0.2,CZE,PRT
2019,2019,0.2,CZE,ROU
2019,2019,0.2,CZE,SVK
2019,2019,0.2,CZE,TUR
2019,2019,0.2,CZE,ZAF
2019,2019,0.2,DEU,AUT
2019,2019,0.2,DEU,CZE
2019,2019,0.2,DEU,FRA
2019,2019,0.2,DEU,GRC
2019,2019,0.2,DEU,HRV
2019,2019,0.2,DEU,HUN
2019,2019,0.2,DEU,ITA
2019,2019,0.2,DEU,LVA
2019,2019,0.2,DEU,POL
2019,2019,0.2,DEU,PRT
2019,2019,0.2,DEU,ROU
2019,2019,0.2,DEU,SVK
2019,2019,0.2,DEU,SVN
2019,2019,0.2,DEU,TUR
2019,2019,0.2,DNK,AUT
2019,2019,0.2,DNK,BEL
2019,2019,0.2,DNK,BGR
2019,2019,0.2,DNK,CHE
2019,2019,0.2,DNK,CZE
2019,2019,0.2,DNK,DEU
2019,2019,0.2,DNK,ESP
2019,2019,0.2,DNK,EST
2019,2019,0.2,DNK,FIN
2019,2019,0.2,DNK,FRA
2019,2019,0.2,DNK,GBR
2019,2019,0.2,DNK,GRC
2019,2019,0.2,DNK,HRV
2019,2019,0.2,DNK,HUN
2019,2019,0.2,DNK,IRL
2019,2019,0.2,DNK,ITA
2019,2019,0.2,DNK,LTU
2019,2019,0.2,DNK,LVA
2019,2019,0.2,DNK,NLD
2019,2019,0.2,DNK,NZL
2019,2019,0.2,DNK,POL
2019,2019,0.2,DNK,PRT
2019,2019,0.2,DNK,ROU
2019,2019,0.2,DNK,SVK
2019,2019,0.2,DNK,SVN
2019,2019,0.2,DNK,SWE
2019,2019,0.2,DNK,TUR
2019,2019,0.2,DNK,USA
2019,2019,0.2,DNK,ZAF
2019,2019,0.2,ESP,GRC
2019,2019,0.2,ESP,ITA
2019,2019,0.2,EST,BGR
2019,2019,0.2,EST,CZE
2019,2019,0.2,EST,ESP
2019,2019,0.2,EST,FRA
2019,2019,0.2,EST,GRC
2019,2019,0.2,EST,HRV
2019,2019,0.2,EST,HUN
