Country,Year,Value
AUS,2000,2.03145880248898
AUS,2001,3.94980535772943
AUS,2002,3.0912800997751
AUS,2003,4.21894147547516
AUS,2004,3.15548121323168
AUS,2005,2.77092617374751
AUS,2006,3.78947119882653
AUS,2007,3.62398503565634
AUS,2008,1.95484826298521
AUS,2009,2.21004795300734
AUS,2010,2.39473494330616
AUS,2011,3.95247138119183
AUS,2012,2.65445302592405
AUS,2013,2.60118978187332
AUS,2014,2.16434780647853
AUS,2015,2.75564065529868
AUS,2016,2.29331030192918
AUS,2017,2.87417039499501
AUS,2018,2.19401703622718
AUS,2019,-0.133531904304771
AUS,2020,2.00694844335035
AUS,2021,4.25304559238733
AUS,2022,3.58382100798982
AUS,2023,1.37340773365974
AUS,2024,1.35039785076632
AUS,2025,1.98581408842301
AUT,2000,3.18952286581315
AUT,2001,1.31698756998539
AUT,2002,1.48436877877085
AUT,2003,1.14156509806083
AUT,2004,2.56525526144894
AUT,2005,2.32036513500399
AUT,2006,3.26933615437249
AUT,2007,3.77522447023948
AUT,2008,1.45330580608418
AUT,2009,-3.58626483259779
AUT,2010,1.80898249539027
AUT,2011,2.92746795992078
AUT,2012,0.628246220372857
AUT,2013,-0.250726440079771
AUT,2014,0.755798904851364
AUT,2015,1.30352326671129
AUT,2016,2.117219630253
AUT,2017,2.27224997423621
AUT,2018,2.48422109586319
AUT,2019,1.75497626702115
AUT,2020,-6.31825516760371
AUT,2021,4.92309176061612
AUT,2022,5.33096379845654
AUT,2023,-0.786244190690233
AUT,2024,-0.659089746713982
AUT,2025,0.849190974963907
BEL,2000,3.71670510672587
BEL,2001,1.09960362419646
BEL,2002,1.70689430349601
BEL,2003,1.03795518162204
BEL,2004,3.5712067194232
BEL,2005,2.32173792911834
BEL,2006,2.55234087322462
BEL,2007,3.67692462515804
BEL,2008,0.446905130727231
BEL,2009,-1.90644105515336
BEL,2010,2.71031150254662
BEL,2011,1.93115502411325
BEL,2012,0.215803612089753
BEL,2013,0.305494549070219
BEL,2014,1.76554038149922
BEL,2015,1.47416433731927
BEL,2016,1.19350273007754
BEL,2017,1.47446761556784
BEL,2018,1.87796847383565
BEL,2019,2.44289004481559
BEL,2020,-4.7929839083518
BEL,2021,6.25445686466592
BEL,2022,4.02460852835886
BEL,2023,1.56125539542029
BEL,2024,1.09775383828704
BEL,2025,0.983117967125924
BRA,2000,4.38794944356339
BRA,2001,1.3898969912868
BRA,2002,3.05346168696642
BRA,2003,1.14082914539322
BRA,2004,5.7599655864882
BRA,2005,3.20213169110703
BRA,2006,3.9619884418228
BRA,2007,6.06987034640399
BRA,2008,5.09419555783932
BRA,2009,-0.125811937286412
BRA,2010,7.52822589636044
BRA,2011,3.97442307939189
BRA,2012,1.92117598510397
BRA,2013,3.0048226702726
BRA,2014,0.503955740308835
BRA,2015,-3.54576339346129
BRA,2016,-3.27591690632862
BRA,2017,1.32286905393206
BRA,2018,1.81706218395599
BRA,2019,1.22077782269483
BRA,2020,-3.27675879611742
BRA,2021,4.7626043797599
BRA,2022,3.01669431085386
BRA,2023,3.24165626313067
CAN,2000,5.13853916346077
CAN,2001,1.87509812231511
CAN,2002,2.99925534033406
CAN,2003,1.80638513352183
CAN,2004,3.0923638326293
CAN,2005,3.21045438879788
CAN,2006,2.63794374844703
CAN,2007,2.04990462170888
CAN,2008,0.995406342461433
CAN,2009,-2.91508625839376
CAN,2010,3.09080636493577
CAN,2011,3.13719441180021
CAN,2012,1.75566131368798
CAN,2013,2.3258135613525
CAN,2014,2.87346677753097
CAN,2015,0.649971004305851
CAN,2016,1.03855091867276
CAN,2017,3.03383491533961
