Country,Year,Value,Country_Name,Indicator_Code,Indicator_Name
AFE,2023,22.5559165278294,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2022,-15.1947949493802,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2021,-15.6231822077422,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2020,-21.1770497566242,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2019,-20.2538516134308,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2018,-24.1880344780285,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2017,-26.2180905463239,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2016,-26.5308116082362,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2015,-29.0932128746545,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2014,-26.7678529638023,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2013,-30.9381740811701,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2012,-30.6939357165572,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2011,-34.4587420521863,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2010,-47.6306550618306,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2009,-41.8729717003225,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2008,-48.5908188685954,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2007,-51.481341557416,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2006,-48.6127651528268,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2005,-46.0776653717923,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2004,-37.8772386107313,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2003,-38.5168322687859,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFE,2002,-43.3554638687428,Africa Eastern and Southern,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2022,-60.8465886513954,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2021,-71.2969748944733,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2020,-93.7072976717298,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2019,-114.97798412685,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2018,-128.012127197655,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2017,-122.080649437011,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2016,-114.575324375496,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2015,-144.428389776344,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2014,-135.52155747166,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2013,-136.885091141494,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2012,-161.080126658059,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2011,-160.360116638306,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2010,-174.229230520199,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2009,-190.499830357127,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2008,-190.53180139221,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2007,-210.330197327463,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2006,-216.803408888279,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2005,-214.805959763554,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2004,-232.209498707588,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2003,-213.322416230615,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
AFW,2002,-194.638178890744,Africa Western and Central,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2022,-150.383121563667,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2021,-145.156494225722,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2020,-149.302631545499,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2019,-158.313720421706,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2018,-161.58000274827,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2017,-155.761471186741,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2016,-166.709839520834,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2015,-158.688222538078,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2014,-157.46363693439,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2013,-174.149075179052,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2012,-184.982223811802,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2011,-181.507226366315,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2010,-177.255132368831,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2009,-180.178448496933,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2008,-196.292845743707,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2007,-202.636453892051,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2006,-216.736345655801,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2005,-231.852307982609,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2004,-255.748959103389,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2003,-236.281721695946,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ARB,2002,-228.636925491539,Arab World,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2022,-69.2483346659952,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2021,-61.466503886901,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2020,-90.8839636209943,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2019,-93.399232680041,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2018,-93.4541464870694,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2017,-83.8014303539696,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2016,-81.9826726459832,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2015,-86.5766431692115,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2014,-93.896188321908,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2013,-97.7034001178409,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2012,-99.6663193793443,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2011,-97.4193578251322,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2010,-108.642469303531,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2009,-116.56534312532,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2008,-113.681701750189,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2007,-108.321858268901,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2006,-116.99377113457,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2005,-105.939260452733,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2004,-121.734171132509,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2003,-114.02456397159,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CSS,2002,-84.6970830216907,Caribbean small states,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2023,49.344686669506,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2022,47.3797462333105,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2021,42.4171554960147,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2020,43.4001361701545,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2019,47.4016514093791,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2018,43.208542082853,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2017,41.8613787618602,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2016,37.0938614451492,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2015,35.8774552566282,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2014,35.3256694647444,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2013,33.663686370798,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2012,36.0553872725412,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2011,37.4714239319946,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2010,36.6709281438851,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2009,37.4023647518829,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2008,39.7203824086138,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2007,37.8892068548224,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2006,35.7122677854354,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2005,35.1449181945539,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2004,33.637182748297,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2003,32.0908626581407,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
CEB,2002,31.0255453663748,Central Europe and the Baltics,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2023,39.0180347947208,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2022,-10.0871218081376,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2021,-9.29202206486512,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2020,-9.95578619178098,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2019,-12.5630681287589,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2018,-16.3866092567356,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2017,-16.2914348658522,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2016,-19.4488998663318,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2015,-18.1610160715549,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2014,-20.565007533999,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2013,-26.7779363387388,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2012,-28.8379001606371,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2011,-31.614264420346,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2010,-32.2473025645224,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2009,-33.8282641794955,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2008,-41.3011491628028,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2007,-44.9288650879906,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2006,-50.2242309984408,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2005,-54.256756452191,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2004,-54.5748691911838,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2003,-54.3259447126264,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAR,2002,-50.7286249370277,Early-demographic dividend,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2023,35.6050942957149,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2022,21.8426032042718,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2021,22.9194146325257,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2020,23.4992067376468,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2019,23.2302811668086,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2018,23.8900369945579,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2017,23.6429693494511,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2016,22.5168674582339,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2015,21.1657362140924,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2014,21.2631537002743,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2013,21.5549761171564,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2012,21.5972309474383,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2011,20.4543668844159,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2010,20.3964525693855,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2009,19.7043925016765,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2008,19.3647900702491,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2007,19.3557572210589,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2006,19.0926998712274,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2005,19.5987788387808,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2004,22.1453266282303,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2003,21.0792348622113,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAS,2002,21.0978769905221,East Asia & Pacific,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2022,15.3161983708774,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2021,16.4054917823789,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2020,17.6023737478222,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2019,15.7317650797725,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2018,14.981196487193,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2017,13.6695904549506,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2016,11.98401699528,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2015,10.0795065966284,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2014,9.87202268898519,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2013,8.9999834440882,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2012,8.24416537313382,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2011,6.63577600676838,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2010,6.61595919642293,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2009,5.21198563288207,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2008,2.856610635626,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2007,1.84668970487624,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2006,0.641115313051121,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2005,0.487454217443131,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2004,1.25324299135302,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2003,-1.62257460911403,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EAP,2002,-2.92458714892392,East Asia & Pacific (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2022,15.3553202664948,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2021,16.4473531475043,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2020,17.6574827021366,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2019,15.7816222057484,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2018,15.025537573315,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2017,13.7487139877456,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2016,12.3706851722953,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2015,10.4170171886756,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2014,10.1576074114335,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2013,9.30826488259526,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2012,8.459386302624,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2011,6.85588368988167,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2010,6.72112966093878,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2009,5.28221955689388,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2008,2.90429120696965,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2007,1.91534397014715,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2006,0.677096526069077,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2005,0.524354002693351,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2004,1.25349470181684,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2003,-1.68326181538125,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
TEA,2002,-3.02398019460623,East Asia & Pacific (IDA & IBRD countries),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2023,67.7712523649989,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2022,73.3434214315139,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2021,64.0980308790792,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2020,65.5742121122632,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2019,70.0697134668706,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2018,67.7494293108445,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2017,67.1878230904653,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2016,65.7911679941864,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2015,65.7228103138815,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2014,63.6696403363486,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2013,63.249572673127,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2012,64.539055710081,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2011,66.1134380091925,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2010,65.1826412176681,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2009,66.8833492722789,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2008,68.2129348201618,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2007,67.3188617894287,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2006,68.9171796493508,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2005,68.3469583588154,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2004,67.3235844154449,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2003,67.0916188143037,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
EMU,2002,66.9059598836847,Euro area,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2023,48.9684500613507,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2022,5.10649396655894,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2021,1.56558840287813,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2020,-0.34226049283566,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2019,2.17156888631973,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2018,1.83090083295468,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2017,3.18686431358612,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2016,2.73087126947851,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2015,2.94017284206333,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2014,3.60123447721926,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2013,4.2225495776448,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2012,6.02919861098763,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2011,7.25947033255549,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2010,6.92382576281379,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2009,7.45697976868288,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2008,10.2435088724383,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2007,9.24425415819459,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2006,11.092514816176,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2005,9.84325485214776,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2004,9.57563256380089,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2003,10.481548323641,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECS,2002,10.5828984788221,Europe & Central Asia,EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECA,2023,71.7026862222401,Europe & Central Asia (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECA,2022,-0.361956029710986,Europe & Central Asia (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
ECA,2021,2.34448632404543,Europe & Central Asia (excluding high income),EG.IMP.CONS.ZS,"Energy imports, net (% of energy use)"
